datetime,open,high,low,close,volume,EMA_8,EMA_30,EMA_Spread,EMA_Spread_ROC,EMA_8_Slope_3,EMA_30_Slope_3,EMA_8_Slope_5,EMA_30_Slope_5,EMA_8_Above_30,EMA_Cross_Above,EMA_Cross_Below,Price_Distance_EMA8,Price_Distance_EMA30,Price_Position_Flag,Close_Below_EMA8,Close_Below_EMA30,Close_Above_EMA8,Close_Above_EMA30,Near_EMA8,Near_EMA30,Candle_Body_Size,Candle_Range,Wick_to_Body_Ratio,Green_Candle,Red_Candle,Strong_Candle,Price_Returns,Rolling_Volatility,Volume_MA20,Volume_Spike,Volume_ROC,Volume_Price_Trend,EMA_Spread_Lag_1,Price_Distance_EMA30_Lag_1,EMA_Spread_Lag_2,Price_Distance_EMA30_Lag_2,EMA_Spread_Lag_3,Price_Distance_EMA30_Lag_3,Cross_Above_Last_5,Cross_Below_Last_5,Cross_Above_Last_10,Cross_Below_Last_10,Swing_High_5,Swing_Low_5,Swing_High_10,Swing_Low_10,Swing_High_20,Swing_Low_20,Distance_to_Swing_High,Distance_to_Swing_Low,Hour,Minute,Time_Slot,Morning_Session,Afternoon_Session,Best_Hours,Bullish_Cross_Signal,Bearish_Cross_Signal,Bullish_Retest_Signal,Bearish_Retest_Signal
2024-01-01 12:55:00+05:30,1292.4,1292.5,1292.0,1292.5,30160,1292.1515862003275,1291.4116463152086,0.0005724873385833106,1.890333980135244e-05,0.0002197819805711197,0.00016763498677132356,0.0003420163771417189,0.0002699527522029036,1,0,0,0.00026956580245452317,0.0008420531410378338,2,0,0,1,1,1,1,7.736943907149636e-05,0.00038684719535783365,3.99999483001123,1,0,0,7.737542556474075e-05,0.00041194233507451804,27726.9,1.0877523271624308,-0.01463669628855202,0,0.0005535839987819581,0.0008228199935041668,0.0005334675512281685,0.0007635916864529201,0.000520479986512194,0.0006229126737851659,0.0,0.0,0.0,0.0,1292.5,1291.25,1293.0,1290.6,1293.0,1290.0,0.00038684719535783365,0.0014700193423598383,12,55,775,0,1,1,0,0,0,0
2024-01-01 13:00:00+05:30,1292.5,1292.5,1292.0,1292.4,23258,1292.2067892669215,1291.475411069066,0.0005659069930791704,-6.580345504140226e-06,0.0001967310382135271,0.00016430609800730588,0.0002917912101793623,0.00026001672211334613,1,0,0,0.0001494976269564828,0.0007154046200356531,2,0,0,1,1,1,1,7.737542556477023e-05,0.000386877127824203,3.9999948304112283,0,1,0,-7.73694390715507e-05,0.00039915878126496314,28282.9,0.8223343433664865,-0.2288461538461538,0,0.0005724873385833106,0.0008420531410378338,0.0005535839987819581,0.0008228199935041668,0.0005334675512281685,0.0007635916864529201,0.0,0.0,0.0,0.0,1292.5,1291.5,1293.0,1290.6,1293.0,1290.0,0.0004642525533889732,0.0013927576601672717,13,0,780,0,1,1,0,0,0,0
2024-01-01 13:05:00+05:30,1292.4,1292.5,1292.0,1292.25,31250,1292.21639165205,1291.525384548481,0.0005347317497148876,-3.117524336428276e-05,0.0001272025016153882,0.000146202864475449,0.00026994613738163457,0.0002557225459196843,1,0,0,2.6007620777631163e-05,0.0005607393704925187,2,0,0,1,1,1,1,0.00011607661056304194,0.0003869220352099052,2.3333313231663775,0,1,0,-0.00011606313834733317,0.00038444117568039966,29375.5,1.063811679801195,0.343623699372259,0,0.0005659069930791704,0.0007154046200356531,0.0005724873385833106,0.0008420531410378338,0.0005535839987819581,0.0008228199935041668,0.0,0.0,0.0,0.0,1292.5,1291.6,1292.85,1290.6,1293.0,1290.0,0.00046430644225181584,0.0012768427161927575,13,5,785,0,1,1,0,0,0,0
2024-01-01 13:10:00+05:30,1292.25,1293.0,1291.7,1293.0,51276,1292.3905268404835,1291.6205210292242,0.0005955188022114095,6.078705249652186e-05,0.0001849168802699161,0.00016174138944119635,0.00033894799758258157,0.0002766843913650924,1,0,0,0.0004713636191156095,0.001066882421327019,2,0,0,1,1,1,1,0.000580046403712297,0.001005413766434613,0.733333206906628,1,0,1,0.0005803830528148257,0.00039652847076264517,31180.4,1.6444946184141318,0.6408320000000001,1,0.0005347317497148876,0.0005607393704925187,0.0005659069930791704,0.0007154046200356531,0.0005724873385833106,0.0008420531410378338,0.0,0.0,0.0,0.0,1293.0,1291.7,1293.0,1290.6,1293.0,1290.0,0.0,0.0018561484918794206,13,10,790,0,1,1,0,0,0,0
2024-01-01 13:15:00+05:30,1293.0,1296.0,1292.5,1294.8,141484,1292.925965320376,1291.8256487047581,0.0008497965829609862,0.00025427778074957677,0.0005565487346359397,0.0002711918730238839,0.000676386007146002,0.00037872485695786203,1,0,0,0.001447354556397858,0.0022971511393588442,2,0,0,1,1,1,0,0.0013901760889712346,0.0027031201729996912,0.9444443765074615,1,0,1,0.0013921113689094877,0.0004825785529569355,37593.1,3.763562994272885,1.7592635931039862,1,0.0005955188022114095,0.001066882421327019,0.0005347317497148876,0.0005607393704925187,0.0005659069930791704,0.0007154046200356531,0.0,0.0,0.0,0.0,1296.0,1291.7,1296.0,1290.6,1296.0,1290.05,0.0009267840593142149,0.0032437442075996647,13,15,795,0,1,1,0,0,0,0
2024-01-01 13:20:00+05:30,1294.75,1295.45,1293.2,1293.8,32316,1293.1201952491813,1291.9530262076769,0.00090212478088143,5.232819792044374e-05,0.0006994212447465505,0.0003311136306820221,0.0007496094569693798,0.0004192155878514857,1,0,0,0.0005254326409172017,0.0014275574217986317,2,0,0,1,1,1,1,0.0007342711392796765,0.0017390632246096769,1.368420866266948,0,1,1,-0.0007723200494285098,0.0005273809686430161,38380.6,0.8419878792931846,-0.7715925475672161,0,0.0008497965829609862,0.0022971511393588442,0.0005955188022114095,0.001066882421327019,0.0005347317497148876,0.0005607393704925187,0.0,0.0,0.0,0.0,1296.0,1291.7,1296.0,1291.25,1296.0,1290.05,0.0017004173751739415,0.0019709383212242653,13,20,800,0,1,1,0,0,0,1
2024-01-01 13:25:00+05:30,1294.0,1295.0,1294.0,1294.9,34092,1293.51570741603,1292.1431535491172,0.001059969006805751,0.0001578442259243211,0.000870619640254695,0.00040463318086380695,0.0010129324191610082,0.0005170384773322367,1,0,0,0.0010690343532088473,0.0021290033600145984,2,0,0,1,1,1,0,0.0006950343655881465,0.0007722604062089736,0.11111109512458121,1,0,1,0.0008502086875870063,0.0005483912160864052,39432.1,0.8645748007334126,0.054957296695135494,0,0.00090212478088143,0.0014275574217986317,0.0008497965829609862,0.0022971511393588442,0.0005955188022114095,0.001066882421327019,0.0,0.0,0.0,0.0,1296.0,1291.7,1296.0,1291.5,1296.0,1290.05,0.0008494864468298007,0.0026256853811105806,13,25,805,0,1,1,0,0,0,0
2024-01-01 13:30:00+05:30,1294.9,1295.8,1294.3,1295.4,117848,1293.9344391013567,1292.3532726749806,0.0012206009158376235,0.0001606319090318724,0.000779993447444458,0.0004084328026398457,0.001329535409398527,0.0006410157604366657,1,0,0,0.0011313578034918858,0.0023519587193295095,2,0,0,1,1,1,0,0.000385981164119191,0.001157943492357573,1.9999994818401343,1,0,1,0.00038613020310451773,0.0005083653117333265,41638.5,2.830265259315297,2.4567640502170596,1,0.001059969006805751,0.0021290033600145984,0.00090212478088143,0.0014275574217986317,0.0008497965829609862,0.0022971511393588442,0.0,0.0,0.0,0.0,1296.0,1291.7,1296.0,1291.6,1296.0,1290.6,0.0004631773969429589,0.0029334568473059915,13,30,810,0,1,1,0,0,0,0
2024-01-01 13:35:00+05:30,1295.0,1295.7,1294.5,1295.2,41510,1294.2156748566108,1292.5369325024012,0.001296125968352061,7.552505251443757e-05,0.000847159924850163,0.000451956288564371,0.0014122263961414505,0.000709505197739356,1,0,0,0.0007599792645068266,0.0020561052328588875,2,0,0,1,1,1,0,0.00015441630636198693,0.000926497838171746,4.999996762000959,1,0,0,-0.00015439246564774578,0.0005083516775014924,43216.9,0.9605038769555428,-0.6477666146222252,0,0.0012206009158376235,0.0023519587193295095,0.001059969006805751,0.0021290033600145984,0.00090212478088143,0.0014275574217986317,0.0,0.0,0.0,0.0,1296.0,1292.5,1296.0,1291.7,1296.0,1290.6,0.0006176652254477722,0.0027022853613341566,13,35,815,0,1,1,0,0,0,0
2024-01-01 13:40:00+05:30,1295.2,1295.8,1295.2,1295.5,56104,1294.5010804440305,1292.7280981474075,0.0013685698931864246,7.244392483436355e-05,0.0007617789427304356,0.00045269333872465076,0.001218256238874622,0.0006985845524543106,1,0,0,0.0007710687425468551,0.00213963863573328,2,0,0,1,1,1,0,0.00023157082207638327,0.00046314164415276653,0.9999995681668531,1,0,0,0.00023162445954283406,0.0005087342225505253,44918.5,1.2490176653272038,0.3515779330281861,0,0.001296125968352061,0.0020561052328588875,0.0012206009158376235,0.0023519587193295095,0.001059969006805751,0.0021290033600145984,0.0,0.0,0.0,0.0,1295.8,1293.2,1296.0,1291.7,1296.0,1290.6,0.00038595137012736397,0.002933230412967931,13,40,820,0,1,1,0,0,0,0
2024-01-01 13:45:00+05:30,1295.5,1295.8,1295.2,1295.8,35666,1294.789729234246,1292.9262853637038,0.001438064416223292,6.949452303686731e-05,0.0006609995893479717,0.0004433870373052556,0.001291089560891826,0.0007533239493108492,1,0,0,0.0007796502282405137,0.0022177146444638056,2,0,0,1,1,1,0,0.00023151720944586705,0.0004630344188917341,0.9999995680668532,1,0,0,0.0002315708220763657,0.0005049722761861364,45690.8,0.780594780568517,-0.36428775131897906,0,0.0013685698931864246,0.00213963863573328,0.001296125968352061,0.0020561052328588875,0.0012206009158376235,0.0023519587193295095,0.0,0.0,0.0,0.0,1295.8,1294.0,1296.0,1291.7,1296.0,1290.6,0.0001543448062973032,0.0031640685290939257,13,45,825,0,1,1,0,0,0,0
2024-01-01 13:50:00+05:30,1295.8,1298.4,1295.7,1296.6,108044,1295.1920116266356,1293.1632992112068,0.0015646401476390557,0.00012657573141576376,0.0007543849058488211,0.0004846025618725591,0.0012959287629790465,0.0007894989493134452,1,0,0,0.0010859080467101132,0.002650548194349169,2,0,0,1,1,1,0,0.000616998303254631,0.0020823692734845333,2.374999615072186,1,0,1,0.0006173792251891186,0.0005156284230698776,47505.6,2.2743423933178404,2.0293276509841305,1,0.001438064416223292,0.0022177146444638056,0.0013685698931864246,0.00213963863573328,0.001296125968352061,0.0020561052328588875,0.0,0.0,0.0,0.0,1298.4,1294.3,1298.4,1291.7,1298.4,1290.6,0.001388246182323139,0.0037791146074347246,13,50,830,0,1,1,0,0,0,0
2024-01-01 13:55:00+05:30,1296.6,1298.0,1295.75,1296.0,37540,1295.3715645984944,1293.3463121653224,0.0015626947786820985,-1.9453689569571588e-06,0.0006724476075101081,0.0004782243217276755,0.001110663302335299,0.0007683963134060847,1,0,0,0.0004849038591864293,0.002047598637868528,2,0,0,1,1,1,0,0.0004629629629628928,0.001736111111111111,2.749999406000697,0,1,1,-0.0004627487274408981,0.0005335926557419708,47538.3,0.7896790587799731,-0.6525489615341897,0,0.0015646401476390557,0.002650548194349169,0.001438064416223292,0.0022177146444638056,0.0013685698931864246,0.00213963863573328,0.0,0.0,0.0,0.0,1298.4,1294.5,1298.4,1291.7,1298.4,1290.6,0.001851851851851922,0.0033179012345678663,13,55,835,0,1,1,0,0,0,0
2024-01-01 14:00:00+05:30,1296.05,1297.9,1295.8,1297.5,25872,1295.8445502432735,1293.614292025624,0.0017188887997297935,0.00015619402104769496,0.0008146658760194409,0.0005321313904038914,0.0012585810991998314,0.0008335232024179438,1,0,0,0.0012758764984404714,0.002994765298170265,2,0,0,1,1,1,0,0.0011175337186898231,0.0016184971098266948,0.44827582195605703,1,0,1,0.0011574074074074403,0.000541406956870525,47952.1,0.5395384143760128,-0.31081513052743737,0,0.0015626947786820985,0.002047598637868528,0.0015646401476390557,0.002650548194349169,0.001438064416223292,0.0022177146444638056,0.0,0.0,0.0,0.0,1298.4,1295.2,1298.4,1292.5,1298.4,1290.6,0.00069364161849718,0.0038535645472061657,14,0,840,0,1,0,0,0,0,0
2024-01-01 14:05:00+05:30,1297.7,1298.0,1296.4,1297.0,29896,1296.1013168558793,1293.8327247981645,0.0017491072148919358,3.0218415162142336e-05,0.0007020621043683929,0.0005176651605918735,0.0012361800511590559,0.0008544926441530541,1,0,0,0.0006928937117353091,0.002442000926627245,2,0,0,1,1,1,0,0.0005397070161912456,0.001233616037008411,1.2857140474895614,0,1,1,-0.0003853564547205979,0.0005474001457409454,48325.9,0.6186330725346035,0.15553494124922707,0,0.0017188887997297935,0.002994765298170265,0.0015626947786820985,0.002047598637868528,0.0015646401476390557,0.002650548194349169,0.0,0.0,0.0,0.0,1298.4,1295.2,1298.4,1293.2,1298.4,1290.6,0.0010794140323824911,0.0029298380878951076,14,5,845,0,1,0,0,0,0,0
2024-01-01 14:10:00+05:30,1296.9,1297.6,1296.2,1297.5,41372,1296.4121353323505,1294.069323198283,0.0018056355561214424,5.652834122950659e-05,0.0008032990396687347,0.000559023539294838,0.0012530266972878739,0.0008840703816750683,1,0,0,0.000838431343082432,0.0026440668992038746,2,0,0,1,1,1,0,0.0004624277456646698,0.0010789980732176213,1.3333330450001888,1,0,1,0.00038550501156509043,0.0005417132779984488,47509.6,0.8708134776971391,0.38386406208188384,0,0.0017491072148919358,0.002442000926627245,0.0017188887997297935,0.002994765298170265,0.0015626947786820985,0.002047598637868528,0.0,0.0,0.0,0.0,1298.4,1295.7,1298.4,1294.0,1298.4,1291.25,0.00069364161849718,0.002697495183044316,14,10,850,0,1,0,0,0,0,0
2024-01-01 14:15:00+05:30,1297.5,1298.25,1296.8,1297.5,48100,1296.6538830362726,1294.2906571854905,0.0018213686711230062,1.5733115001563807e-05,0.0006245600931432852,0.0005228491707581305,0.0011286908786606095,0.0008717831498708824,1,0,0,0.0006521132668418915,0.0024734819379648976,2,0,0,1,1,1,0,0.0,0.0011175337186898231,11175337.186898232,0,0,0,0.0,0.0005329637117316405,48864.7,0.9843506662273585,0.1626220632311708,0,0.0018056355561214424,0.0026440668992038746,0.0017491072148919358,0.002442000926627245,0.0017188887997297935,0.002994765298170265,0.0,0.0,0.0,0.0,1298.25,1295.75,1298.4,1294.3,1298.4,1291.5,0.00069364161849718,0.002466281310211981,14,15,855,0,1,0,0,0,0,0
2024-01-01 14:20:00+05:30,1297.95,1298.2,1296.5,1296.75,37572,1296.6752423615453,1294.449324463846,0.0017165358763826634,-0.00010483279474034278,0.0004428091370651923,0.00047656830273621475,0.001006412213051016,0.0008528360023519483,1,0,0,5.7650000736213335e-05,0.0017741858771188768,2,0,0,1,1,1,1,0.0009253903990746446,0.0013109697320223986,0.416666621640614,0,1,1,-0.0005780346820809523,0.0005545173897732089,49422.2,0.7602251619717455,-0.21887733887733885,0,0.0018213686711230062,0.0024734819379648976,0.0018056355561214424,0.0026440668992038746,0.0017491072148919358,0.002442000926627245,0.0,0.0,0.0,0.0,1298.25,1295.8,1298.4,1294.5,1298.4,1291.6,0.0012724117987276584,0.001735106998264893,14,20,860,0,1,0,0,0,0,1
2024-01-01 14:25:00+05:30,1296.9,1296.9,1295.55,1296.9,33616,1296.725188503424,1294.607432562953,0.001632936957723163,-8.359891865950052e-05,0.00024147658182270806,0.00041582730926655623,0.0006795863438907582,0.0007677253903663233,1,0,0,0.00013479180860206057,0.0017677287663252234,2,0,0,1,1,1,1,0.0,0.0010409437890354972,10409437.890354972,0,0,0,0.00011567379988441928,0.000554717661843465,49379.2,0.6807724709999352,-0.10529117427871815,0,0.0017165358763826634,0.0017741858771188768,0.0018213686711230062,0.0024734819379648976,0.0018056355561214424,0.0026440668992038746,0.0,0.0,0.0,0.0,1298.25,1295.55,1298.4,1295.2,1298.4,1291.7,0.0011566042100393246,0.0013108181047112694,14,25,865,0,1,0,0,0,0,0
2024-01-01 14:30:00+05:30,1296.8,1299.0,1296.8,1298.3,81040,1297.0751466137742,1294.8456627201817,0.001717233223132163,8.42962654090001e-05,0.00032488513936744404,0.00042881058563621396,0.0007513531120061382,0.0007828971261917098,1,0,0,0.0009434286268395069,0.00266066184997167,2,0,0,1,1,1,0,0.0011553570053146423,0.0016945236077948436,0.4666666262751449,1,0,1,0.0010794972627032884,0.0005896291586127744,51900.8,1.561440286084222,1.410756782484531,1,0.001632936957723163,0.0017677287663252234,0.0017165358763826634,0.0017741858771188768,0.0018213686711230062,0.0024734819379648976,0.0,0.0,0.0,0.0,1299.0,1295.55,1299.0,1295.2,1299.0,1291.7,0.0005391666024802015,0.002387737810983524,14,30,870,0,1,0,0,0,0,0
2024-01-01 14:35:00+05:30,1298.5,1298.5,1296.5,1296.75,30518,1297.0028918107132,1294.9685231898475,0.0015688209916065044,-0.00014841223152565856,0.00025268427935060117,0.0004010962161198754,0.0004556857053881377,0.000694862304085947,1,0,0,-0.00019501971136549724,0.001373801280241007,1,1,0,0,1,1,1,0.001349527665317139,0.001542317331791016,0.14285713227142938,0,1,1,-0.0011938689054917795,0.0006697850547524865,51918.7,0.5878036237425052,-0.6234205330700888,0,0.001717233223132163,0.00266066184997167,0.001632936957723163,0.0017677287663252234,0.0017165358763826634,0.0017741858771188768,0.0,0.0,0.0,0.0,1299.0,1295.55,1299.0,1295.55,1299.0,1291.7,0.001735106998264893,0.0009253903990746446,14,35,875,0,1,0,0,0,0,0
2024-01-01 14:40:00+05:30,1296.75,1299.1,1296.75,1299.0,44692,1297.4466936305548,1295.228618467922,0.0017075251444440998,0.00013870415283759535,0.0005564055773169976,0.00047982569027836807,0.0006114280801178112,0.0007246913799648673,1,0,0,0.00119577087717104,0.00290329602161514,2,0,0,1,1,1,0,0.0017321016166281756,0.0018090839107004688,0.044444441878478146,1,0,1,0.001735106998264957,0.0007528249580033197,52990.4,0.843398049458015,0.4644472114817484,0,0.0015688209916065044,0.001373801280241007,0.001717233223132163,0.00266066184997167,0.001632936957723163,0.0017677287663252234,0.0,0.0,0.0,0.0,1299.1,1295.55,1299.1,1295.55,1299.1,1291.7,7.698229407229335e-05,0.0026558891454965708,14,40,880,0,1,0,0,0,0,0
2024-01-01 14:45:00+05:30,1299.1,1302.5,1299.0,1302.45,212010,1298.5585394904315,1295.6945140506366,0.0021989523127911906,0.0004914271683470908,0.0011436445147606914,0.0006555617822989159,0.0014524046325248337,0.0009619454104982079,1,0,0,0.002987800306782264,0.005186752619573455,2,0,0,1,1,0,0,0.002572075703482004,0.0026872432722945217,0.04477611766208721,1,0,1,0.002655889145496637,0.0009179671300818676,62028.4,3.4179504871961877,3.743802022733375,1,0.0017075251444440998,0.00290329602161514,0.0015688209916065044,0.001373801280241007,0.001717233223132163,0.00266066184997167,0.0,0.0,0.0,0.0,1302.5,1295.55,1302.5,1295.55,1302.5,1291.7,3.838918960417254e-05,0.005297708165380699,14,45,885,0,1,0,0,0,0,0
