confidence_threshold,min_adx,atr_multiplier,profit_target_atr,trailing_stop_atr,max_holding,total_trades,win_rate,total_pnl,avg_pnl,profit_factor
0.7,25,1.5,2.0,0.5,25,137,36.496350364963504,-10.159580608383182,-0.07415752268892833,0.3565911365111154
0.7,25,1.5,2.0,0.75,15,127,37.79527559055118,-8.074497309508967,-0.06357871897251155,0.49474024722320853
0.7,25,1.5,2.0,0.75,20,127,37.79527559055118,-8.180677361587122,-0.06441478237470175,0.488759256067506
0.7,25,1.5,2.0,0.75,25,127,37.79527559055118,-8.180677361587122,-0.06441478237470175,0.488759256067506
0.7,25,1.5,2.0,1.0,15,112,33.92857142857143,-5.708666679969481,-0.05097023821401322,0.6244101513700225
0.7,25,1.5,2.0,1.0,20,112,34.82142857142857,-5.822983229616982,-0.05199092169300877,0.6223965543931168
0.7,25,1.5,2.0,1.0,25,112,34.82142857142857,-6.179516625248606,-0.05517425558257684,0.6073339294829804
0.7,25,2.0,1.0,0.5,15,126,42.857142857142854,-6.987685685218644,-0.05545782289856067,0.5644688217214452
0.7,25,2.0,1.0,0.5,20,126,42.857142857142854,-7.198917287340451,-0.05713426418524167,0.5571337519200666
0.7,25,2.0,1.0,0.5,25,126,42.857142857142854,-7.198917287340451,-0.05713426418524167,0.5571337519200666
0.7,25,2.0,1.0,0.75,15,120,44.166666666666664,-5.770382742976442,-0.04808652285813701,0.6472499348225542
0.7,25,2.0,1.0,0.75,20,120,44.166666666666664,-6.087794397176405,-0.05073161997647004,0.633049606146614
0.7,25,2.0,1.0,0.75,25,120,44.166666666666664,-6.087794397176405,-0.05073161997647004,0.633049606146614
0.7,25,2.0,1.0,1.0,15,116,49.137931034482754,-3.3085395723872906,-0.028521892865407676,0.7960681133276649
0.7,25,2.0,1.0,1.0,20,116,49.137931034482754,-3.711346769516068,-0.03199436870272472,0.7777314520657124
0.7,25,2.0,1.0,1.0,25,116,49.137931034482754,-3.5966009158090837,-0.031005180308698997,0.7840893031572201
0.7,25,2.0,1.5,0.5,15,126,38.88888888888889,-9.84428000244159,-0.07812920636858404,0.39024402757366233
0.7,25,2.0,1.5,0.5,20,126,38.88888888888889,-10.055511604563396,-0.07980564765526504,0.3852041274521892
0.7,25,2.0,1.5,0.5,25,126,38.88888888888889,-10.055511604563396,-0.07980564765526504,0.3852041274521892
0.7,25,2.0,1.5,0.75,15,117,41.88034188034188,-8.421050029577243,-0.07197478657758327,0.48535217253389157
0.7,25,2.0,1.5,0.75,20,117,41.88034188034188,-8.738461683777205,-0.07468770669895047,0.47341869111542384
0.7,25,2.0,1.5,0.75,25,117,41.88034188034188,-8.738461683777205,-0.07468770669895047,0.47341869111542384
0.7,25,2.0,1.5,1.0,15,109,37.61467889908257,-4.962258598041232,-0.045525308238910385,0.6939713167325038
0.7,25,2.0,1.5,1.0,20,109,38.53211009174312,-5.300620986302506,-0.04862955033305051,0.6840314361620127
0.7,25,2.0,1.5,1.0,25,109,38.53211009174312,-5.300954568625692,-0.04863261072133663,0.6832608078785624
0.7,25,2.0,2.0,0.5,15,126,38.88888888888889,-10.397443308631134,-0.08251939133834234,0.3559810210772484
0.7,25,2.0,2.0,0.5,20,126,38.88888888888889,-10.60867491075294,-0.08419583262502334,0.35138361877355595
0.7,25,2.0,2.0,0.5,25,126,38.88888888888889,-10.60867491075294,-0.08419583262502334,0.35138361877355595
0.7,25,2.0,2.0,0.75,15,116,42.241379310344826,-7.83509167977661,-0.06754389379117767,0.5029874549203502
0.7,25,2.0,2.0,0.75,20,116,42.241379310344826,-8.152503333976574,-0.07028020115497047,0.4903518535041095
0.7,25,2.0,2.0,0.75,25,116,42.241379310344826,-8.152503333976574,-0.07028020115497047,0.4903518535041095
0.7,25,2.0,2.0,1.0,15,105,37.142857142857146,-5.446417919457089,-0.05187064685197228,0.634204693863295
0.7,25,2.0,2.0,1.0,20,105,38.095238095238095,-5.899817450309115,-0.05618873762199157,0.6181354088773536
0.7,25,2.0,2.0,1.0,25,105,38.095238095238095,-5.900151032632301,-0.0561919145964981,0.6171284540807818
0.7,28,1.0,1.0,0.5,15,140,38.57142857142858,-5.904724258649404,-0.04217660184749574,0.597843624869088
0.7,28,1.0,1.0,0.5,20,140,38.57142857142858,-5.904724258649404,-0.04217660184749574,0.597843624869088
0.7,28,1.0,1.0,0.5,25,140,38.57142857142858,-5.904724258649404,-0.04217660184749574,0.597843624869088
0.7,28,1.0,1.0,0.75,15,129,37.2093023255814,-4.520638686855941,-0.035043710750821244,0.6892906347200813
0.7,28,1.0,1.0,0.75,20,129,37.2093023255814,-4.520638686855941,-0.035043710750821244,0.6892906347200813
0.7,28,1.0,1.0,0.75,25,129,37.2093023255814,-4.520638686855941,-0.035043710750821244,0.6892906347200813
0.7,28,1.0,1.0,1.0,15,123,42.27642276422765,-3.154312431507154,-0.025644816516318326,0.79146496970767
0.7,28,1.0,1.0,1.0,20,123,42.27642276422765,-3.1854780246922654,-0.025898195322701344,0.7898375951912199
0.7,28,1.0,1.0,1.0,25,123,42.27642276422765,-3.145715617318015,-0.025574923718032643,0.7919150504683071
0.7,28,1.0,1.5,0.5,15,139,35.25179856115108,-8.536978652470328,-0.0614171126077002,0.41320176015841337
0.7,28,1.0,1.5,0.5,20,139,35.25179856115108,-8.536978652470328,-0.0614171126077002,0.41320176015841337
0.7,28,1.0,1.5,0.5,25,139,35.25179856115108,-8.536978652470328,-0.0614171126077002,0.41320176015841337
0.7,28,1.0,1.5,0.75,15,125,33.6,-7.61524748949422,-0.060921979915953765,0.48039828753987057
0.7,28,1.0,1.5,0.75,20,125,33.6,-7.61524748949422,-0.060921979915953765,0.48039828753987057
0.7,28,1.0,1.5,0.75,25,125,33.6,-7.61524748949422,-0.060921979915953765,0.48039828753987057
0.7,28,1.0,1.5,1.0,15,114,31.57894736842105,-5.303457048471094,-0.04652155305676398,0.6428938330002615
0.7,28,1.0,1.5,1.0,20,114,31.57894736842105,-5.469964729055844,-0.0479821467461039,0.6357657995795816
0.7,28,1.0,1.5,1.0,25,114,31.57894736842105,-5.430202321681595,-0.04763335369896136,0.6374535857933823
0.7,28,1.0,2.0,0.5,15,139,35.25179856115108,-9.18602378871136,-0.06608650207706014,0.36858895754659327
0.7,28,1.0,2.0,0.5,20,139,35.25179856115108,-9.18602378871136,-0.06608650207706014,0.36858895754659327
0.7,28,1.0,2.0,0.5,25,139,35.25179856115108,-9.18602378871136,-0.06608650207706014,0.36858895754659327
0.7,28,1.0,2.0,0.75,15,124,33.87096774193548,-7.358258941120999,-0.059340797912266124,0.48747035174447273
0.7,28,1.0,2.0,0.75,20,124,33.87096774193548,-7.358258941120999,-0.059340797912266124,0.48747035174447273
0.7,28,1.0,2.0,0.75,25,124,33.87096774193548,-7.358258941120999,-0.059340797912266124,0.48747035174447273
0.7,28,1.0,2.0,1.0,15,109,31.19266055045872,-5.78881828269187,-0.053108424611852015,0.5802028108528109
0.7,28,1.0,2.0,1.0,20,109,31.19266055045872,-5.9553259632766204,-0.05463601801171211,0.5732805007470556
0.7,28,1.0,2.0,1.0,25,109,31.19266055045872,-5.91556355590237,-0.05427122528350798,0.5749185083445043
0.7,28,1.5,1.0,0.5,15,125,40.0,-5.709344272180286,-0.04567475417744229,0.5865203812964247
0.7,28,1.5,1.0,0.5,20,125,40.0,-5.709344272180286,-0.04567475417744229,0.5865203812964247
0.7,28,1.5,1.0,0.5,25,125,40.0,-5.709344272180286,-0.04567475417744229,0.5865203812964247
0.7,28,1.5,1.0,0.75,15,118,40.67796610169492,-4.266763084914979,-0.036159009194194736,0.6945426380222249
0.7,28,1.5,1.0,0.75,20,118,40.67796610169492,-4.372943136993136,-0.037058840144009626,0.6874051449062291
0.7,28,1.5,1.0,0.75,25,118,40.67796610169492,-4.372943136993136,-0.037058840144009626,0.6874051449062291
0.7,28,1.5,1.0,1.0,15,111,49.549549549549546,-1.2635313468165612,-0.011383165286635686,0.906734989933091
0.7,28,1.5,1.0,1.0,20,111,49.549549549549546,-1.2720717316033414,-0.011460105690120194,0.9066528174561261
0.7,28,1.5,1.0,1.0,25,111,49.549549549549546,-1.1573258778963564,-0.010426359260327535,0.914824570282964
0.7,28,1.5,1.5,0.5,15,124,36.29032258064516,-8.070411148460318,-0.06508396087467998,0.40682394702641494
0.7,28,1.5,1.5,0.5,20,124,36.29032258064516,-8.070411148460318,-0.06508396087467998,0.40682394702641494
0.7,28,1.5,1.5,0.5,25,124,36.29032258064516,-8.070411148460318,-0.06508396087467998,0.40682394702641494
0.7,28,1.5,1.5,0.75,15,115,39.130434782608695,-6.565878115396795,-0.05709459230779822,0.5306330755258197
0.7,28,1.5,1.5,0.75,20,115,39.130434782608695,-6.672058167474952,-0.058017897108477844,0.5237485026113073
0.7,28,1.5,1.5,0.75,25,115,39.130434782608695,-6.672058167474952,-0.058017897108477844,0.5237485026113073
0.7,28,1.5,1.5,1.0,15,103,37.86407766990291,-2.4248774542109666,-0.023542499555446277,0.8215037536012493
0.7,28,1.5,1.5,1.0,20,103,38.83495145631068,-2.424156861267717,-0.023535503507453565,0.8244220196017089
0.7,28,1.5,1.5,1.0,25,103,38.83495145631068,-2.7806902568993412,-0.026996992785430496,0.8031113563108994
0.7,28,1.5,2.0,0.5,15,124,36.29032258064516,-8.719456284701348,-0.0703181958443657,0.3591190624753214
0.7,28,1.5,2.0,0.5,20,124,36.29032258064516,-8.719456284701348,-0.0703181958443657,0.3591190624753214
0.7,28,1.5,2.0,0.5,25,124,36.29032258064516,-8.719456284701348,-0.0703181958443657,0.3591190624753214
0.7,28,1.5,2.0,0.75,15,114,39.473684210526315,-6.225393775453288,-0.054608717328537615,0.5402226833591718
0.7,28,1.5,2.0,0.75,20,114,39.473684210526315,-6.331573827531444,-0.05554012129413547,0.5330956137675025
0.7,28,1.5,2.0,0.75,25,114,39.473684210526315,-6.331573827531444,-0.05554012129413547,0.5330956137675025
0.7,28,1.5,2.0,1.0,15,98,36.734693877551024,-3.6417151729886066,-0.037160358908047,0.7081061649502014
0.7,28,1.5,2.0,1.0,20,98,37.755102040816325,-3.7560317226361084,-0.03832685431261335,0.7041995079162255
0.7,28,1.5,2.0,1.0,25,98,37.755102040816325,-4.112565118267733,-0.04196495018640544,0.6839962537233472
0.7,28,2.0,1.0,0.5,15,118,42.3728813559322,-5.4495981501575015,-0.04618303517082628,0.6028280259185401
0.7,28,2.0,1.0,0.5,20,118,42.3728813559322,-5.843864962499499,-0.04952427934321609,0.5859898730164441
0.7,28,2.0,1.0,0.5,25,118,42.3728813559322,-5.843864962499499,-0.04952427934321609,0.5859898730164441
0.7,28,2.0,1.0,0.75,15,110,45.45454545454545,-3.676044327808019,-0.03341858479825472,0.7280335751578447
0.7,28,2.0,1.0,0.75,20,110,45.45454545454545,-4.1764911922281724,-0.03796810174752884,0.7002131381608536
0.7,28,2.0,1.0,0.75,25,110,45.45454545454545,-4.1764911922281724,-0.03796810174752884,0.7002131381608536
0.7,28,2.0,1.0,1.0,15,104,50.0,-1.5105577625887783,-0.014524593871045944,0.8854355684054639
0.7,28,2.0,1.0,1.0,20,104,50.0,-1.9133649597175548,-0.018397739997284182,0.8599196785411582
0.7,28,2.0,1.0,1.0,25,104,50.0,-1.7986191060105705,-0.017294414480870872,0.867935947660034
0.7,28,2.0,1.5,0.5,15,118,38.13559322033898,-8.081055160238106,-0.0684835183071026,0.4153302591055524
0.7,28,2.0,1.5,0.5,20,118,38.13559322033898,-8.475321972580105,-0.07182476247949242,0.40381135158590814
0.7,28,2.0,1.5,0.5,25,118,38.13559322033898,-8.475321972580105,-0.07182476247949242,0.40381135158590814
0.7,28,2.0,1.5,0.75,15,108,44.44444444444444,-6.242490366547206,-0.057800836727288946,0.5467878444878895
0.7,28,2.0,1.5,0.75,20,108,44.44444444444444,-6.7429372309673585,-0.06243460399043851,0.5247730810021861
0.7,28,2.0,1.5,0.75,25,108,44.44444444444444,-6.7429372309673585,-0.06243460399043851,0.5247730810021861
0.7,28,2.0,1.5,1.0,15,98,38.775510204081634,-2.8942126884145583,-0.02953278253484243,0.7837686286069498
0.7,28,2.0,1.5,1.0,20,98,39.795918367346935,-3.232575076675832,-0.03298545996607992,0.7682005772038193
0.7,28,2.0,1.5,1.0,25,98,39.795918367346935,-3.2329086589990186,-0.032988863867336925,0.7675137788760286
0.7,28,2.0,2.0,0.5,15,118,38.13559322033898,-8.73010029647914,-0.07398390081761984,0.3683714097832487
0.7,28,2.0,2.0,0.5,20,118,38.13559322033898,-9.124367108821136,-0.07732514499000963,0.3581548746063696
0.7,28,2.0,2.0,0.5,25,118,38.13559322033898,-9.124367108821136,-0.07732514499000963,0.3581548746063696
0.7,28,2.0,2.0,0.75,15,107,44.85981308411215,-5.752413846798059,-0.053760877072879056,0.5634011294618434
0.7,28,2.0,2.0,0.75,20,107,44.85981308411215,-6.252860711218212,-0.05843795057213283,0.5399097898735103
0.7,28,2.0,2.0,0.75,25,107,44.85981308411215,-6.252860711218212,-0.05843795057213283,0.5399097898735103
0.7,28,2.0,2.0,1.0,15,94,38.297872340425535,-3.318440026594272,-0.035302553474407146,0.7248171049541867
0.7,28,2.0,2.0,1.0,20,94,39.361702127659576,-3.771839557446298,-0.0401259527387904,0.7011175400506817
0.7,28,2.0,2.0,1.0,25,94,39.361702127659576,-3.7721731397694844,-0.04012950148690941,0.7001463299391304
0.7,30,1.0,1.0,0.5,15,132,37.878787878787875,-5.906172146751071,-0.04474372838447781,0.5797529559375891
0.7,30,1.0,1.0,0.5,20,132,37.878787878787875,-5.906172146751071,-0.04474372838447781,0.5797529559375891
0.7,30,1.0,1.0,0.5,25,132,37.878787878787875,-5.906172146751071,-0.04474372838447781,0.5797529559375891
0.7,30,1.0,1.0,0.75,15,123,35.77235772357724,-5.080335203446474,-0.04130353823940223,0.6429624581174105
0.7,30,1.0,1.0,0.75,20,123,35.77235772357724,-5.080335203446474,-0.04130353823940223,0.6429624581174105
0.7,30,1.0,1.0,0.75,25,123,35.77235772357724,-5.080335203446474,-0.04130353823940223,0.6429624581174105
0.7,30,1.0,1.0,1.0,15,116,41.37931034482759,-3.395782265630165,-0.029273985048535907,0.7657052991104765
0.7,30,1.0,1.0,1.0,20,116,41.37931034482759,-3.4269478588152755,-0.0295426539553041,0.7640623397476725
0.7,30,1.0,1.0,1.0,25,116,41.37931034482759,-3.387185451441026,-0.029199874581388154,0.7661597421945817
0.7,30,1.0,1.5,0.5,15,131,34.35114503816794,-8.596963148652812,-0.06562567289047948,0.3823930232606286
0.7,30,1.0,1.5,0.5,20,131,34.35114503816794,-8.596963148652812,-0.06562567289047948,0.3823930232606286
0.7,30,1.0,1.5,0.5,25,131,34.35114503816794,-8.596963148652812,-0.06562567289047948,0.3823930232606286
0.7,30,1.0,1.5,0.75,15,119,32.773109243697476,-7.6003362572639395,-0.06386837190978101,0.4651305324348329
0.7,30,1.0,1.5,0.75,20,119,32.773109243697476,-7.6003362572639395,-0.06386837190978101,0.4651305324348329
0.7,30,1.0,1.5,0.75,25,119,32.773109243697476,-7.6003362572639395,-0.06386837190978101,0.4651305324348329
0.7,30,1.0,1.5,1.0,15,108,31.48148148148148,-5.171251741318553,-0.04788196056776438,0.6331882649573042
0.7,30,1.0,1.5,1.0,20,108,31.48148148148148,-5.3377594219033035,-0.049423698350956516,0.6257970585641115
0.7,30,1.0,1.5,1.0,25,108,31.48148148148148,-5.297997014529054,-0.04905552791230606,0.627546368214962
0.7,30,1.0,2.0,0.5,15,131,34.35114503816794,-9.14416465326743,-0.06980278361272847,0.3430819943439549
0.7,30,1.0,2.0,0.5,20,131,34.35114503816794,-9.14416465326743,-0.06980278361272847,0.3430819943439549
0.7,30,1.0,2.0,0.5,25,131,34.35114503816794,-9.14416465326743,-0.06980278361272847,0.3430819943439549
0.7,30,1.0,2.0,0.75,15,118,33.05084745762712,-7.370304570447897,-0.06246020822413472,0.4701632066068469
0.7,30,1.0,2.0,0.75,20,118,33.05084745762712,-7.370304570447897,-0.06246020822413472,0.4701632066068469
0.7,30,1.0,2.0,0.75,25,118,33.05084745762712,-7.370304570447897,-0.06246020822413472,0.4701632066068469
0.7,30,1.0,2.0,1.0,15,103,32.038834951456316,-5.115820769882451,-0.04966816281439273,0.6069834993733265
0.7,30,1.0,2.0,1.0,20,103,32.038834951456316,-5.282328450467202,-0.05128474223754565,0.5993171877646123
0.7,30,1.0,2.0,1.0,25,103,32.038834951456316,-5.2425660430929515,-0.050898699447504386,0.6011302661338551
0.7,30,1.5,1.0,0.5,15,115,40.0,-5.3920906348686195,-0.046887744651031474,0.5753015428053028
0.7,30,1.5,1.0,0.5,20,115,40.0,-5.3920906348686195,-0.046887744651031474,0.5753015428053028
0.7,30,1.5,1.0,0.5,25,115,40.0,-5.3920906348686195,-0.046887744651031474,0.5753015428053028
0.7,30,1.5,1.0,0.75,15,109,39.44954128440367,-4.861249875180229,-0.04459862270807549,0.6381121732165376
0.7,30,1.5,1.0,0.75,20,109,39.44954128440367,-4.946698933919804,-0.04538255902678719,0.6317510572562492
0.7,30,1.5,1.0,0.75,25,109,39.44954128440367,-4.946698933919804,-0.04538255902678719,0.6317510572562492
0.7,30,1.5,1.0,1.0,15,101,48.51485148514851,-1.8117175189404369,-0.017937797217232047,0.8584599379257317
0.7,30,1.5,1.0,1.0,20,101,47.524752475247524,-1.933933597765527,-0.01914785740361908,0.8498451893275373
0.7,30,1.5,1.0,1.0,25,101,47.524752475247524,-1.7790917543611051,-0.017614769845159455,0.8614396778778145
0.7,30,1.5,1.5,0.5,15,114,35.96491228070175,-7.620315840571095,-0.0668448757944833,0.3900653987464634
0.7,30,1.5,1.5,0.5,20,114,35.96491228070175,-7.620315840571095,-0.0668448757944833,0.3900653987464634
0.7,30,1.5,1.5,0.5,25,114,35.96491228070175,-7.620315840571095,-0.0668448757944833,0.3900653987464634
0.7,30,1.5,1.5,0.75,15,106,38.67924528301887,-6.712334354974303,-0.06332390900919153,0.5018688812877407
0.7,30,1.5,1.5,0.75,20,106,38.67924528301887,-6.797783413713879,-0.06413003220484792,0.4955275947886092
0.7,30,1.5,1.5,0.75,25,106,38.67924528301887,-6.797783413713879,-0.06413003220484792,0.4955275947886092
0.7,30,1.5,1.5,1.0,15,94,37.234042553191486,-2.7242521568961355,-0.028981405924426974,0.7881978754633757
0.7,30,1.5,1.5,1.0,20,94,37.234042553191486,-2.945943668618359,-0.031339826261897435,0.7748428202837354
0.7,30,1.5,1.5,1.0,25,94,37.234042553191486,-3.2623810745525472,-0.034706181644176035,0.7565456341126852
0.7,30,1.5,2.0,0.5,15,114,35.96491228070175,-8.167517345185711,-0.07164488899285712,0.34626706564516263
0.7,30,1.5,2.0,0.5,20,114,35.96491228070175,-8.167517345185711,-0.07164488899285712,0.34626706564516263
0.7,30,1.5,2.0,0.5,25,114,35.96491228070175,-8.167517345185711,-0.07164488899285712,0.34626706564516263
0.7,30,1.5,2.0,0.75,15,105,39.04761904761905,-6.475106515125148,-0.061667681096429984,0.5029189356880245
0.7,30,1.5,2.0,0.75,20,105,39.04761904761905,-6.560555573864724,-0.06248148165585451,0.4963591811938695
0.7,30,1.5,2.0,0.75,25,105,39.04761904761905,-6.560555573864724,-0.06248148165585451,0.4963591811938695
0.7,30,1.5,2.0,1.0,15,89,37.07865168539326,-3.4765973085540725,-0.03906289110734913,0.7037159364544985
0.7,30,1.5,2.0,1.0,20,89,37.07865168539326,-3.698288820276296,-0.04155380696939658,0.6906671015197634
0.7,30,1.5,2.0,1.0,25,89,37.07865168539326,-4.014726226210485,-0.04510928344056724,0.6728582192134182
0.7,30,2.0,1.0,0.5,15,108,43.51851851851852,-4.9601011952992895,-0.045926862919437865,0.6056634354838961
0.7,30,2.0,1.0,0.5,20,108,43.51851851851852,-5.354368007641288,-0.04957748155223415,0.587255962651851
0.7,30,2.0,1.0,0.5,25,108,43.51851851851852,-5.354368007641288,-0.04957748155223415,0.587255962651851
0.7,30,2.0,1.0,0.75,15,101,45.54455445544555,-4.160926200250031,-0.04119728911138644,0.6802452576352961
0.7,30,2.0,1.0,0.75,20,101,45.54455445544555,-4.6406420713316034,-0.045946951201303,0.6538677207845566
0.7,30,2.0,1.0,0.75,25,101,45.54455445544555,-4.6406420713316034,-0.045946951201303,0.6538677207845566
0.7,30,2.0,1.0,1.0,15,94,50.0,-1.8849274574191797,-0.020052419759778506,0.8480514186947394
0.7,30,2.0,1.0,1.0,20,94,48.93617021276596,-2.401410348586268,-0.025546918601981574,0.813538685465803
0.7,30,2.0,1.0,1.0,25,94,48.93617021276596,-2.246568505181847,-0.023899664948743054,0.8250213943340435
0.7,30,2.0,1.5,0.5,15,108,38.88888888888889,-7.388043183991508,-0.06840780725918062,0.417296810798009
0.7,30,2.0,1.5,0.5,20,108,38.88888888888889,-7.782309996333506,-0.0720584258919769,0.4047117869047369
0.7,30,2.0,1.5,0.5,25,108,38.88888888888889,-7.782309996333506,-0.0720584258919769,0.4047117869047369
0.7,30,2.0,1.5,0.75,15,99,45.45454545454545,-6.208668337490647,-0.06271382159081462,0.5328970284372956
0.7,30,2.0,1.5,0.75,20,99,45.45454545454545,-6.688384208572221,-0.06755943645022446,0.5113019761846292
0.7,30,2.0,1.5,0.75,25,99,45.45454545454545,-6.688384208572221,-0.06755943645022446,0.5113019761846292
0.7,30,2.0,1.5,1.0,15,89,39.325842696629216,-2.9490975629954224,-0.03313592767410587,0.7664921533426029
0.7,30,2.0,1.5,1.0,20,89,39.325842696629216,-3.50987205592217,-0.03943676467328281,0.7339054301845754
0.7,30,2.0,1.5,1.0,25,89,39.325842696629216,-3.4701096485479206,-0.038989996051100234,0.7361244882286807
0.7,30,2.0,2.0,0.5,15,108,38.88888888888889,-7.864571337795311,-0.07282010497958621,0.3797125049066085
0.7,30,2.0,2.0,0.5,20,108,38.88888888888889,-8.258838150137308,-0.07647072361238248,0.368260965323343
0.7,30,2.0,2.0,0.5,25,108,38.88888888888889,-8.258838150137308,-0.07647072361238248,0.368260965323343
0.7,30,2.0,2.0,0.75,15,98,45.91836734693878,-5.75117496702504,-0.05868545884719429,0.5469194536827914
0.7,30,2.0,2.0,0.75,20,98,45.91836734693878,-6.230890838106614,-0.06358051875618993,0.5239146582633284
