stop_loss_atr,profit_target_atr,breakeven_rr,trailing_start_rr,trailing_atr,ema_trend_filter,total_trades,win_rate,avg_win,avg_loss,total_return,avg_return,expectancy,profit_factor,max_drawdown,avg_r_multiple
2.0,2.5,1.0,1.5,1.0,True,62,54.83870967741935,0.4026684062303585,-0.3337168688629205,4.346653483670412,0.07010731425274858,0.07010731425274858,1.4651776367965588,-3.770084713135188,0.20484075692645295
2.0,2.5,1.0,2.0,1.0,True,62,54.83870967741935,0.4026684062303585,-0.3337168688629205,4.346653483670412,0.07010731425274858,0.07010731425274858,1.4651776367965588,-3.770084713135188,0.20484075692645295
2.0,2.5,1.0,2.0,1.5,True,62,54.83870967741935,0.4026684062303585,-0.3337168688629205,4.346653483670412,0.07010731425274858,0.07010731425274858,1.4651776367965588,-3.770084713135188,0.20484075692645295
1.0,2.0,1.5,2.0,1.0,True,85,45.88235294117647,0.3576838094050962,-0.2114720318361259,4.2219551023369615,0.04967006002749366,0.04967006002749362,1.434013102643392,-3.06324753316091,0.28402501345830017
1.0,2.0,1.5,2.0,0.5,True,85,45.88235294117647,0.3576838094050962,-0.2114720318361259,4.2219551023369615,0.04967006002749366,0.04967006002749362,1.434013102643392,-3.06324753316091,0.28402501345830017
1.0,2.0,1.5,2.0,1.5,True,85,45.88235294117647,0.3576838094050962,-0.2114720318361259,4.2219551023369615,0.04967006002749366,0.04967006002749362,1.434013102643392,-3.06324753316091,0.28402501345830017
1.5,2.5,1.5,2.0,1.5,True,69,49.275362318840585,0.42100786811399665,-0.2917305891272023,4.1036968964238065,0.05947386806411314,0.059473868064113145,1.401906715047432,-3.2188177826781854,0.21744522971317876
1.5,2.5,1.5,2.0,0.5,True,69,49.275362318840585,0.42100786811399665,-0.2917305891272023,4.1036968964238065,0.05947386806411314,0.059473868064113145,1.401906715047432,-3.2188177826781854,0.21744522971317876
1.5,2.5,1.5,2.0,1.0,True,69,49.275362318840585,0.42100786811399665,-0.2917305891272023,4.1036968964238065,0.05947386806411314,0.059473868064113145,1.401906715047432,-3.2188177826781854,0.21744522971317876
2.0,3.0,1.0,1.0,1.5,True,61,55.73770491803278,0.39820543901788874,-0.3519283066000797,4.036920648406064,0.06617902702305023,0.0661790270230502,1.4248466996447087,-3.194120186521372,0.2031485892320593
2.0,3.0,1.5,1.0,1.5,True,61,55.73770491803278,0.39820543901788874,-0.3519283066000797,4.036920648406064,0.06617902702305023,0.0661790270230502,1.4248466996447087,-3.194120186521372,0.2031485892320593
1.0,2.0,1.5,1.0,1.5,True,88,45.45454545454545,0.3477955030647821,-0.20989228241465155,3.8369905666880086,0.04360216553054555,0.04360216553054555,1.380849179174426,-3.0831981096964447,0.26159815572101475
2.0,2.5,1.0,1.0,1.5,True,62,54.83870967741935,0.38692926637953257,-0.3337168688629205,3.811522728742333,0.06147617304423118,0.06147617304423114,1.4079080934824229,-3.770084713135188,0.1903496773882272
2.0,2.5,1.5,1.0,1.5,True,62,54.83870967741935,0.38692926637953257,-0.3337168688629205,3.811522728742333,0.06147617304423118,0.06147617304423114,1.4079080934824229,-3.770084713135188,0.1903496773882272
1.0,2.0,1.5,1.5,1.5,True,86,46.51162790697674,0.34407593597065944,-0.21706775489507743,3.7779207136528177,0.043929310623869976,0.04392931062386994,1.3783551877894695,-3.06324753316091,0.25914115875977206
1.5,2.5,1.5,1.5,1.0,True,69,49.275362318840585,0.41012819674204765,-0.2917305891272023,3.7337880697775407,0.054112870576486095,0.05411287057648609,1.365678688188526,-3.2188177826781854,0.205444245660878
1.5,2.5,1.0,2.0,0.5,True,70,48.57142857142857,0.39772048925000153,-0.27235261895908247,3.717802351973082,0.05311146217104403,0.053111462171044066,1.3791859536710505,-3.8888274341726334,0.20314251252805793
1.5,2.5,1.0,2.0,1.0,True,70,48.57142857142857,0.39772048925000153,-0.27235261895908247,3.717802351973082,0.05311146217104403,0.053111462171044066,1.3791859536710505,-3.8888274341726334,0.20314251252805793
1.5,2.5,1.0,2.0,1.5,True,70,48.57142857142857,0.39772048925000153,-0.27235261895908247,3.717802351973082,0.05311146217104403,0.053111462171044066,1.3791859536710505,-3.8888274341726334,0.20314251252805793
1.0,2.0,1.5,2.0,1.0,False,127,43.30708661417323,0.3448100680737158,-0.2125065167034106,3.664084541408809,0.028851059381171724,0.02885105938117169,1.2394753058144947,-3.844101488591763,0.18215588865330803
1.0,2.0,1.5,2.0,1.5,False,127,43.30708661417323,0.3448100680737158,-0.2125065167034106,3.664084541408809,0.028851059381171724,0.02885105938117169,1.2394753058144947,-3.844101488591763,0.18215588865330803
1.0,2.0,1.5,2.0,0.5,False,127,43.30708661417323,0.3448100680737158,-0.2125065167034106,3.664084541408809,0.028851059381171724,0.02885105938117169,1.2394753058144947,-3.844101488591763,0.18215588865330803
1.5,2.5,1.5,1.5,1.5,True,69,49.275362318840585,0.4052687282631708,-0.2917305891272023,3.5685661414957273,0.05171834987674967,0.05171834987674967,1.3494972293416472,-3.218817782678187,0.20008393635337246
1.0,2.5,1.5,2.0,1.5,True,79,40.50632911392405,0.3844799370503085,-0.18606372745753605,3.558362795105676,0.04504256702665413,0.045042567026654115,1.4069027732536143,-3.0271132901810787,0.26615298992967884
2.0,3.0,1.5,2.0,1.0,False,88,53.40909090909091,0.3860429158500715,-0.3562186943883726,3.5390505750300822,0.040216483807160024,0.04021648380716,1.242318295103123,-4.137578248886891,0.12210424777162307
2.0,3.0,1.5,1.5,1.5,False,88,53.40909090909091,0.3860429158500715,-0.3562186943883726,3.5390505750300822,0.040216483807160024,0.04021648380716,1.242318295103123,-4.137578248886891,0.12210424777162307
2.0,3.0,1.5,2.0,1.5,False,88,53.40909090909091,0.3860429158500715,-0.3562186943883726,3.5390505750300822,0.040216483807160024,0.04021648380716,1.242318295103123,-4.137578248886891,0.12210424777162307
2.0,3.0,1.5,1.5,1.0,False,88,53.40909090909091,0.3860429158500715,-0.3562186943883726,3.5390505750300822,0.040216483807160024,0.04021648380716,1.242318295103123,-4.137578248886891,0.12210424777162307
2.0,3.0,1.5,2.0,0.5,False,88,53.40909090909091,0.3860429158500715,-0.3562186943883726,3.5390505750300822,0.040216483807160024,0.04021648380716,1.242318295103123,-4.137578248886891,0.12210424777162307
2.0,3.0,1.5,1.5,0.5,False,88,53.40909090909091,0.3860429158500715,-0.3562186943883726,3.5390505750300822,0.040216483807160024,0.04021648380716,1.242318295103123,-4.137578248886891,0.12210424777162307
1.5,3.0,1.0,2.0,1.0,True,67,44.776119402985074,0.4350482362527097,-0.25744529892869444,3.525971027219596,0.05262643324208353,0.05262643324208355,1.3701621845329284,-3.9247361504138047,0.19722584027979914
1.5,3.0,1.0,2.0,1.5,True,67,44.776119402985074,0.4350482362527097,-0.25744529892869444,3.525971027219596,0.05262643324208353,0.05262643324208355,1.3701621845329284,-3.9247361504138047,0.19722584027979914
1.5,3.0,1.0,2.0,0.5,True,67,44.776119402985074,0.4350482362527097,-0.25744529892869444,3.525971027219596,0.05262643324208353,0.05262643324208355,1.3701621845329284,-3.9247361504138047,0.19722584027979914
1.0,3.0,1.5,2.0,1.5,True,76,40.78947368421053,0.3925450233170872,-0.1929134612117259,3.487789968302034,0.04589197326713203,0.04589197326713208,1.401767939122613,-2.834667618942212,0.287317566265215
2.0,2.0,1.0,1.0,1.0,True,72,55.55555555555556,0.35155486372677436,-0.3317077951368385,3.447545104692143,0.04788257089850198,0.04788257089850201,1.3247912352412023,-3.6760670908084134,0.15179990038915048
2.0,2.0,1.5,2.0,1.5,True,72,55.55555555555556,0.35155486372677436,-0.3317077951368385,3.447545104692143,0.04788257089850198,0.04788257089850201,1.3247912352412023,-3.6760670908084134,0.15179990038915048
2.0,2.0,1.5,1.5,0.5,True,72,55.55555555555556,0.35155486372677436,-0.3317077951368385,3.447545104692143,0.04788257089850198,0.04788257089850201,1.3247912352412023,-3.6760670908084134,0.15179990038915048
2.0,2.0,1.5,1.0,1.0,True,72,55.55555555555556,0.35155486372677436,-0.3317077951368385,3.447545104692143,0.04788257089850198,0.04788257089850201,1.3247912352412023,-3.6760670908084134,0.15179990038915048
2.0,2.0,1.5,1.0,1.5,True,72,55.55555555555556,0.35155486372677436,-0.3317077951368385,3.447545104692143,0.04788257089850198,0.04788257089850201,1.3247912352412023,-3.6760670908084134,0.15179990038915048
2.0,2.0,1.5,1.5,1.0,True,72,55.55555555555556,0.35155486372677436,-0.3317077951368385,3.447545104692143,0.04788257089850198,0.04788257089850201,1.3247912352412023,-3.6760670908084134,0.15179990038915048
2.0,2.0,1.0,2.0,0.5,True,72,55.55555555555556,0.35155486372677436,-0.3317077951368385,3.447545104692143,0.04788257089850198,0.04788257089850201,1.3247912352412023,-3.6760670908084134,0.15179990038915048
2.0,2.0,1.0,2.0,1.0,True,72,55.55555555555556,0.35155486372677436,-0.3317077951368385,3.447545104692143,0.04788257089850198,0.04788257089850201,1.3247912352412023,-3.6760670908084134,0.15179990038915048
2.0,2.0,1.0,2.0,1.5,True,72,55.55555555555556,0.35155486372677436,-0.3317077951368385,3.447545104692143,0.04788257089850198,0.04788257089850201,1.3247912352412023,-3.6760670908084134,0.15179990038915048
2.0,2.0,1.0,1.5,0.5,True,72,55.55555555555556,0.35155486372677436,-0.3317077951368385,3.447545104692143,0.04788257089850198,0.04788257089850201,1.3247912352412023,-3.6760670908084134,0.15179990038915048
2.0,2.0,1.5,2.0,1.0,True,72,55.55555555555556,0.35155486372677436,-0.3317077951368385,3.447545104692143,0.04788257089850198,0.04788257089850201,1.3247912352412023,-3.6760670908084134,0.15179990038915048
2.0,2.0,1.5,2.0,0.5,True,72,55.55555555555556,0.35155486372677436,-0.3317077951368385,3.447545104692143,0.04788257089850198,0.04788257089850201,1.3247912352412023,-3.6760670908084134,0.15179990038915048
2.0,2.0,1.5,1.0,0.5,True,72,55.55555555555556,0.35155486372677436,-0.3317077951368385,3.447545104692143,0.04788257089850198,0.04788257089850201,1.3247912352412023,-3.6760670908084134,0.15179990038915048
2.0,2.0,1.5,1.5,1.5,True,72,55.55555555555556,0.35155486372677436,-0.3317077951368385,3.447545104692143,0.04788257089850198,0.04788257089850201,1.3247912352412023,-3.6760670908084134,0.15179990038915048
2.0,2.0,1.0,1.0,1.5,True,72,55.55555555555556,0.35155486372677436,-0.3317077951368385,3.447545104692143,0.04788257089850198,0.04788257089850201,1.3247912352412023,-3.6760670908084134,0.15179990038915048
2.0,2.0,1.0,1.5,1.0,True,72,55.55555555555556,0.35155486372677436,-0.3317077951368385,3.447545104692143,0.04788257089850198,0.04788257089850201,1.3247912352412023,-3.6760670908084134,0.15179990038915048
2.0,2.0,1.0,1.0,0.5,True,72,55.55555555555556,0.35155486372677436,-0.3317077951368385,3.447545104692143,0.04788257089850198,0.04788257089850201,1.3247912352412023,-3.6760670908084134,0.15179990038915048
2.0,2.0,1.0,1.5,1.5,True,72,55.55555555555556,0.35155486372677436,-0.3317077951368385,3.447545104692143,0.04788257089850198,0.04788257089850201,1.3247912352412023,-3.6760670908084134,0.15179990038915048
1.5,2.0,1.0,2.0,1.5,True,76,51.31578947368421,0.36029101780717243,-0.28725312513695306,3.4229840644124576,0.04503926400542707,0.045039264005427154,1.3220611882911673,-3.4342084399279655,0.1772467932492394
1.5,2.0,1.0,1.5,1.0,True,76,51.31578947368421,0.36029101780717243,-0.28725312513695306,3.4229840644124576,0.04503926400542707,0.045039264005427154,1.3220611882911673,-3.4342084399279655,0.1772467932492394
1.5,2.0,1.0,2.0,1.0,True,76,51.31578947368421,0.36029101780717243,-0.28725312513695306,3.4229840644124576,0.04503926400542707,0.045039264005427154,1.3220611882911673,-3.4342084399279655,0.1772467932492394
1.5,2.0,1.0,1.5,0.5,True,76,51.31578947368421,0.36029101780717243,-0.28725312513695306,3.4229840644124576,0.04503926400542707,0.045039264005427154,1.3220611882911673,-3.4342084399279655,0.1772467932492394
1.5,2.0,1.0,2.0,0.5,True,76,51.31578947368421,0.36029101780717243,-0.28725312513695306,3.4229840644124576,0.04503926400542707,0.045039264005427154,1.3220611882911673,-3.4342084399279655,0.1772467932492394
1.5,2.0,1.0,1.5,1.5,True,76,51.31578947368421,0.36029101780717243,-0.28725312513695306,3.4229840644124576,0.04503926400542707,0.045039264005427154,1.3220611882911673,-3.4342084399279655,0.1772467932492394
1.5,2.5,1.5,1.5,0.5,True,69,47.82608695652174,0.41705986848472787,-0.28753604748380257,3.4116779505791284,0.04944460797940766,0.04944460797940767,1.32958939510313,-3.2188177826781863,0.18577253811707778
1.0,2.0,1.5,1.5,1.5,False,128,45.3125,0.3269080957533237,-0.22225532090510478,3.402797090335442,0.02658435226824564,0.026584352268245626,1.2187186646728128,-3.8441014885917615,0.17252881731943417
1.5,3.0,1.5,2.0,1.0,False,98,45.91836734693878,0.41865508129081835,-0.2919383000441475,3.366748755747006,0.03435457914027557,0.03435457914027559,1.2175924207943345,-3.356652970431128,0.13531340581830215
1.5,3.0,1.5,2.0,0.5,False,98,45.91836734693878,0.41865508129081835,-0.2919383000441475,3.366748755747006,0.03435457914027557,0.03435457914027559,1.2175924207943345,-3.356652970431128,0.13531340581830215
1.5,3.0,1.5,2.0,1.5,False,98,45.91836734693878,0.41865508129081835,-0.2919383000441475,3.366748755747006,0.03435457914027557,0.03435457914027559,1.2175924207943345,-3.356652970431128,0.13531340581830215
1.5,3.0,1.5,1.5,1.0,True,66,48.484848484848484,0.41246378681740914,-0.29209859992020015,3.2674887808702873,0.04950740577076193,0.04950740577076193,1.3290074352575536,-3.6923515474319553,0.1843248750832649
1.5,2.0,1.5,1.5,1.5,True,76,51.31578947368421,0.36381050591950115,-0.29545563922315016,3.256751079603984,0.0428519878895261,0.04285198788952618,1.2979137568001433,-3.4342084399279638,0.1721233881475439
1.5,2.0,1.5,1.5,1.0,True,76,51.31578947368421,0.36381050591950115,-0.29545563922315016,3.256751079603984,0.0428519878895261,0.04285198788952618,1.2979137568001433,-3.4342084399279638,0.1721233881475439
1.5,2.0,1.5,2.0,1.0,True,76,51.31578947368421,0.36381050591950115,-0.29545563922315016,3.256751079603984,0.0428519878895261,0.04285198788952618,1.2979137568001433,-3.4342084399279638,0.1721233881475439
1.5,2.0,1.5,2.0,0.5,True,76,51.31578947368421,0.36381050591950115,-0.29545563922315016,3.256751079603984,0.0428519878895261,0.04285198788952618,1.2979137568001433,-3.4342084399279638,0.1721233881475439
1.5,2.0,1.5,2.0,1.5,True,76,51.31578947368421,0.36381050591950115,-0.29545563922315016,3.256751079603984,0.0428519878895261,0.04285198788952618,1.2979137568001433,-3.4342084399279638,0.1721233881475439
1.5,2.0,1.5,1.5,0.5,True,76,51.31578947368421,0.36381050591950115,-0.29545563922315016,3.256751079603984,0.0428519878895261,0.04285198788952618,1.2979137568001433,-3.4342084399279638,0.1721233881475439
1.5,2.5,1.0,1.5,1.0,True,70,48.57142857142857,0.38148653233600277,-0.2723959278297534,3.1642886975529696,0.045204124250756705,0.04520412425075673,1.322680698517254,-3.888827434172633,0.17856003936011094
1.5,2.5,1.0,1.5,1.5,True,70,48.57142857142857,0.3811766556253514,-0.27235261895908247,3.155312008734976,0.045075885839071086,0.045075885839071156,1.321816460341664,-3.888827434172634,0.18391986610946018
1.0,2.5,1.0,2.0,1.5,True,86,33.72093023255814,0.42162451090141534,-0.1599017027221985,3.1127137609757276,0.0361943460578573,0.03619434605785732,1.3415161466124292,-3.6869934077024418,0.22148305723066583
2.0,2.5,0.5,2.0,1.0,True,70,42.857142857142854,0.41503763614569167,-0.23417269607747934,3.0842212412715733,0.04406030344673676,0.04406030344673681,1.3292678109931226,-4.531633711060434,0.13240520945053247
2.0,2.5,0.5,1.5,0.5,True,70,42.857142857142854,0.41503763614569167,-0.23417269607747934,3.0842212412715733,0.04406030344673676,0.04406030344673681,1.3292678109931226,-4.531633711060434,0.13240520945053247
2.0,2.5,0.5,2.0,1.5,True,70,42.857142857142854,0.41503763614569167,-0.23417269607747934,3.0842212412715733,0.04406030344673676,0.04406030344673681,1.3292678109931226,-4.531633711060434,0.13240520945053247
2.0,2.5,0.5,1.5,1.0,True,70,42.857142857142854,0.41503763614569167,-0.23417269607747934,3.0842212412715733,0.04406030344673676,0.04406030344673681,1.3292678109931226,-4.531633711060434,0.13240520945053247
2.0,2.5,0.5,2.0,0.5,True,70,42.857142857142854,0.41503763614569167,-0.23417269607747934,3.0842212412715733,0.04406030344673676,0.04406030344673681,1.3292678109931226,-4.531633711060434,0.13240520945053247
2.0,2.5,0.5,1.5,1.5,True,70,42.857142857142854,0.41503763614569167,-0.23417269607747934,3.0842212412715733,0.04406030344673676,0.04406030344673681,1.3292678109931226,-4.531633711060434,0.13240520945053247
1.0,2.5,1.5,1.0,1.5,True,82,46.34146341463415,0.3201996049622301,-0.2064781177380997,3.082547808088359,0.03759204644010194,0.0375920464401019,1.3392994158254747,-3.059729727716036,0.23312156364775807
1.0,2.0,1.0,2.0,1.5,True,89,38.20224719101123,0.37373556543142783,-0.17515710669051548,3.0733683566901946,0.03453222872685612,0.034532228726856115,1.3190245929662883,-3.902430178955029,0.22277739785704706
1.0,2.0,1.0,2.0,1.0,True,89,38.20224719101123,0.37373556543142783,-0.17515710669051548,3.0733683566901946,0.03453222872685612,0.034532228726856115,1.3190245929662883,-3.902430178955029,0.22277739785704706
1.0,2.0,1.0,2.0,0.5,True,89,38.20224719101123,0.37373556543142783,-0.17515710669051548,3.0733683566901946,0.03453222872685612,0.034532228726856115,1.3190245929662883,-3.902430178955029,0.22277739785704706
1.0,2.5,1.5,1.5,1.5,True,80,47.5,0.31654950559594003,-0.21434282026704676,3.0264827614297567,0.03783103451787196,0.03783103451787195,1.3361862705622598,-3.0409600379471207,0.2300043564306638
1.0,2.0,1.5,1.5,0.5,True,88,46.590909090909086,0.323746357338186,-0.21829842473984298,3.013574688093007,0.03424516691014781,0.03424516691014777,1.2937199865797058,-3.276866475620029,0.21543858759001996
2.0,3.0,1.0,1.5,1.0,False,88,52.27272727272727,0.3822952304483223,-0.34773729690293514,2.98061413069955,0.0338706151215858,0.03387061512158579,1.2040822303041692,-4.137578248886891,0.10505879322616905
2.0,3.0,1.0,1.5,1.5,False,88,52.27272727272727,0.3822952304483223,-0.34773729690293514,2.98061413069955,0.0338706151215858,0.03387061512158579,1.2040822303041692,-4.137578248886891,0.10505879322616905
2.0,3.0,1.0,2.0,0.5,False,88,52.27272727272727,0.3822952304483223,-0.34773729690293514,2.98061413069955,0.0338706151215858,0.03387061512158579,1.2040822303041692,-4.137578248886891,0.10505879322616905
2.0,3.0,1.0,2.0,1.5,False,88,52.27272727272727,0.3822952304483223,-0.34773729690293514,2.98061413069955,0.0338706151215858,0.03387061512158579,1.2040822303041692,-4.137578248886891,0.10505879322616905
2.0,3.0,1.0,1.5,0.5,False,88,52.27272727272727,0.3822952304483223,-0.34773729690293514,2.98061413069955,0.0338706151215858,0.03387061512158579,1.2040822303041692,-4.137578248886891,0.10505879322616905
2.0,3.0,1.0,2.0,1.0,False,88,52.27272727272727,0.3822952304483223,-0.34773729690293514,2.98061413069955,0.0338706151215858,0.03387061512158579,1.2040822303041692,-4.137578248886891,0.10505879322616905
1.0,2.0,1.5,1.0,1.5,False,131,43.51145038167939,0.32446915007260496,-0.210014816563815,2.9536451284161758,0.022546909377222715,0.0225469093772227,1.1900538448193108,-4.104416351019061,0.16131064033480344
1.5,2.5,1.0,1.5,0.5,True,70,47.14285714285714,0.3906560171642721,-0.2688373105901604,2.944668074585044,0.042066686779786346,0.04206668677978634,1.2960363777733257,-3.8888274341726334,0.16306343932287085
2.0,1.5,1.0,2.0,0.5,False,113,59.29203539823009,0.2730760775353769,-0.3345982661947403,2.9045769499121947,0.02570422079568314,0.025704220795683186,1.1887128044329265,-5.141233051354467,0.0816536969209324
2.0,1.5,1.0,1.0,0.5,False,113,59.29203539823009,0.2730760775353769,-0.3345982661947403,2.9045769499121947,0.02570422079568314,0.025704220795683186,1.1887128044329265,-5.141233051354467,0.0816536969209324
2.0,1.5,1.5,1.0,1.0,False,113,59.29203539823009,0.2730760775353769,-0.3345982661947403,2.9045769499121947,0.02570422079568314,0.025704220795683186,1.1887128044329265,-5.141233051354467,0.0816536969209324
2.0,1.5,1.5,1.0,1.5,False,113,59.29203539823009,0.2730760775353769,-0.3345982661947403,2.9045769499121947,0.02570422079568314,0.025704220795683186,1.1887128044329265,-5.141233051354467,0.0816536969209324
2.0,1.5,1.0,1.5,1.5,False,113,59.29203539823009,0.2730760775353769,-0.3345982661947403,2.9045769499121947,0.02570422079568314,0.025704220795683186,1.1887128044329265,-5.141233051354467,0.0816536969209324
2.0,1.5,1.5,1.5,0.5,False,113,59.29203539823009,0.2730760775353769,-0.3345982661947403,2.9045769499121947,0.02570422079568314,0.025704220795683186,1.1887128044329265,-5.141233051354467,0.0816536969209324
2.0,1.5,1.5,2.0,1.0,False,113,59.29203539823009,0.2730760775353769,-0.3345982661947403,2.9045769499121947,0.02570422079568314,0.025704220795683186,1.1887128044329265,-5.141233051354467,0.0816536969209324
2.0,1.5,1.5,1.0,0.5,False,113,59.29203539823009,0.2730760775353769,-0.3345982661947403,2.9045769499121947,0.02570422079568314,0.025704220795683186,1.1887128044329265,-5.141233051354467,0.0816536969209324
2.0,1.5,1.5,1.5,1.5,False,113,59.29203539823009,0.2730760775353769,-0.3345982661947403,2.9045769499121947,0.02570422079568314,0.025704220795683186,1.1887128044329265,-5.141233051354467,0.0816536969209324
2.0,1.5,1.5,2.0,0.5,False,113,59.29203539823009,0.2730760775353769,-0.3345982661947403,2.9045769499121947,0.02570422079568314,0.025704220795683186,1.1887128044329265,-5.141233051354467,0.0816536969209324
2.0,1.5,1.0,2.0,1.5,False,113,59.29203539823009,0.2730760775353769,-0.3345982661947403,2.9045769499121947,0.02570422079568314,0.025704220795683186,1.1887128044329265,-5.141233051354467,0.0816536969209324
2.0,1.5,1.0,1.0,1.5,False,113,59.29203539823009,0.2730760775353769,-0.3345982661947403,2.9045769499121947,0.02570422079568314,0.025704220795683186,1.1887128044329265,-5.141233051354467,0.0816536969209324
2.0,1.5,1.0,1.5,1.0,False,113,59.29203539823009,0.2730760775353769,-0.3345982661947403,2.9045769499121947,0.02570422079568314,0.025704220795683186,1.1887128044329265,-5.141233051354467,0.0816536969209324
