entry_time,entry_price,exit_time,exit_price,exit_reason,pnl_pct,pnl_points,candles_held,win,stop_loss_pct,entry_adx,entry_confidence
2024-01-29 10:40:00+05:30,1387.2,2024-01-29 11:00:00+05:30,1394.136,profit_target,0.4999999999999944,6.935999999999922,4,1,-0.36485871156011535,60.53838856974022,0.8478547
2024-01-29 11:30:00+05:30,1399.0,2024-01-29 11:45:00+05:30,1405.995,profit_target,0.49999999999999223,6.994999999999891,3,1,-0.38147593529980434,70.64491579157354,0.84778833
2024-01-29 11:50:00+05:30,1409.3,2024-01-29 12:40:00+05:30,1416.3464999999999,profit_target,0.4999999999999946,7.046499999999924,10,1,-0.37899045162146067,75.16665549942478,0.8064159
2024-01-29 12:45:00+05:30,1421.55,2024-01-29 13:10:00+05:30,1428.6577499999999,profit_target,0.49999999999999273,7.107749999999896,5,1,-0.3782184778108947,75.32775143661307,0.9264685
2024-01-29 13:15:00+05:30,1426.7,2024-01-29 13:40:00+05:30,1433.8335,profit_target,0.49999999999999384,7.133499999999913,5,1,-0.38017506869016066,78.01835023597164,0.7957445
2024-01-29 13:45:00+05:30,1439.6,2024-01-29 13:55:00+05:30,1446.7979999999998,profit_target,0.4999999999999906,7.197999999999865,2,1,-0.44671315820965996,74.586054499513,0.96144605
2024-01-29 14:00:00+05:30,1449.75,2024-01-29 14:10:00+05:30,1442.6143953613655,stop_loss,-0.4921955260310056,-7.135604638634504,2,0,-0.4921955260310056,76.04120640260206,0.9351294
2024-01-29 14:15:00+05:30,1447.9,2024-01-29 15:15:00+05:30,1449.7,eod,0.12431797776089194,1.7999999999999545,12,1,-0.5045540820222685,75.58535596720814,0.7939233
2024-01-30 09:35:00+05:30,1437.65,2024-01-30 09:40:00+05:30,1444.83825,profit_target,0.4999999999999948,7.188249999999925,1,1,-0.604258191474563,45.10503467592536,0.7553109
2024-01-30 09:45:00+05:30,1440.4,2024-01-30 10:25:00+05:30,1431.5362350848723,stop_loss,-0.6153682945798272,-8.863764915127831,8,0,-0.6153682945798272,41.20046538720768,0.7170735
2024-01-30 10:30:00+05:30,1427.2,2024-01-30 11:40:00+05:30,1434.3359999999998,profit_target,0.4999999999999818,7.13599999999974,14,1,-0.5352717327180676,25.648649290566308,0.8220444
2024-01-31 09:35:00+05:30,1429.7,2024-01-31 10:10:00+05:30,1422.1967992183745,stop_loss,-0.5248094552441447,-7.503200781625537,7,0,-0.5248094552441447,40.524682424023176,0.8974593
2024-01-31 10:15:00+05:30,1423.75,2024-01-31 10:25:00+05:30,1417.0181652202853,stop_loss,-0.4728242163100787,-6.731834779714745,2,0,-0.4728242163100787,28.474710914066495,0.73212504
2024-02-01 10:15:00+05:30,1437.35,2024-02-01 10:55:00+05:30,1430.7295019288968,stop_loss,-0.4606044506281113,-6.620498071103157,8,0,-0.4606044506281113,27.487474026585943,0.91837007
2024-02-01 11:20:00+05:30,1428.4,2024-02-01 13:00:00+05:30,1424.5,max_holding,-0.2730327639316782,-3.900000000000091,20,0,-0.46280906404576216,29.359228388412994,0.7910063
2024-02-01 14:05:00+05:30,1428.0,2024-02-01 15:15:00+05:30,1426.5,eod,-0.10504201680672269,-1.5,14,0,-0.3506391004673371,26.206386749837765,0.91171473
2024-02-02 09:35:00+05:30,1458.0,2024-02-02 11:15:00+05:30,1465.2899999999997,profit_target,0.4999999999999819,7.289999999999736,20,1,-0.515746316447765,31.157567409986807,0.92045224
2024-02-02 11:20:00+05:30,1470.0,2024-02-02 11:55:00+05:30,1463.946033686107,stop_loss,-0.4118344431219689,-6.053966313892943,7,0,-0.4118344431219689,38.52725730809492,0.9268087
2024-02-02 12:25:00+05:30,1453.6,2024-02-02 12:30:00+05:30,1446.923311100992,stop_loss,-0.4593209204050643,-6.676688899008013,1,0,-0.4593209204050643,35.72896478119101,0.9346107
2024-02-02 12:35:00+05:30,1449.7,2024-02-02 14:15:00+05:30,1447.3,max_holding,-0.16555149341243644,-2.400000000000091,20,0,-0.5217513067208742,36.24242663411976,0.9278513
2024-02-02 14:25:00+05:30,1448.4,2024-02-02 14:45:00+05:30,1455.6419999999998,profit_target,0.4999999999999816,7.241999999999734,4,1,-0.368391268363176,32.87385987546026,0.78274643
2024-02-06 10:15:00+05:30,1436.15,2024-02-06 10:30:00+05:30,1429.5773523081975,stop_loss,-0.4576574655713232,-6.572647691802558,3,0,-0.4576574655713232,42.574543440335056,0.85002923
2024-02-06 10:35:00+05:30,1423.0,2024-02-06 10:55:00+05:30,1430.1149999999998,profit_target,0.4999999999999847,7.114999999999782,4,1,-0.5147158753789355,38.878702169394955,0.8159133
2024-02-06 11:00:00+05:30,1430.1,2024-02-06 12:40:00+05:30,1431.1,max_holding,0.06992518005733865,1.0,20,1,-0.46384058322327837,34.17934337893435,0.8664132
2024-02-07 10:35:00+05:30,1441.5,2024-02-07 10:40:00+05:30,1435.7357388435428,stop_loss,-0.3998793726297068,-5.7642611564572235,1,0,-0.3998793726297068,29.44260411637749,0.8055251
2024-02-07 10:45:00+05:30,1437.95,2024-02-07 11:05:00+05:30,1431.9060707375445,stop_loss,-0.4203156759592162,-6.043929262455549,4,0,-0.4203156759592162,25.818311281558604,0.88384724
2024-02-09 09:35:00+05:30,1464.0,2024-02-09 10:50:00+05:30,1456.2435245556699,stop_loss,-0.5298138964706376,-7.756475444330135,15,0,-0.5298138964706376,39.81605913161911,0.8675263
2024-02-09 10:55:00+05:30,1454.6,2024-02-09 11:10:00+05:30,1461.8729999999998,profit_target,0.49999999999999395,7.272999999999911,3,1,-0.48157562865114945,32.5940928657696,0.88819695
2024-02-09 11:15:00+05:30,1462.2,2024-02-09 12:55:00+05:30,1465.8,max_holding,0.24620434961017024,3.599999999999909,20,1,-0.5052833880361709,26.95183806962371,0.92374665
2024-02-12 09:35:00+05:30,1446.0,2024-02-12 11:15:00+05:30,1450.6,max_holding,0.3181189488243367,4.599999999999909,20,1,-0.38559236842405425,33.499055704436316,0.79735374
2024-02-12 14:10:00+05:30,1459.85,2024-02-12 14:20:00+05:30,1455.8305317948916,stop_loss,-0.27533432921932366,-4.019468205108296,2,0,-0.27533432921932366,29.38628264419584,0.85059655
2024-02-12 14:25:00+05:30,1455.6,2024-02-12 14:50:00+05:30,1451.4662366448167,stop_loss,-0.28399033767403076,-4.133763355183191,5,0,-0.28399033767403076,31.7139691708122,0.7194268
2024-02-13 11:10:00+05:30,1477.0,2024-02-13 11:30:00+05:30,1471.8876988638756,stop_loss,-0.346127361958322,-5.112301136124415,4,0,-0.346127361958322,30.05107958980807,0.97806495
2024-02-13 12:35:00+05:30,1472.5,2024-02-13 13:45:00+05:30,1467.2536048971308,stop_loss,-0.3562916878009644,-5.246395102869201,14,0,-0.3562916878009644,32.022474192506415,0.73463786
2024-02-15 09:35:00+05:30,1473.8,2024-02-15 11:15:00+05:30,1473.4,max_holding,-0.027140724657339098,-0.3999999999998636,20,0,-0.3044096093255435,45.68749540617294,0.8906092
2024-02-19 13:40:00+05:30,1470.1,2024-02-19 14:20:00+05:30,1477.4504999999997,profit_target,0.4999999999999853,7.3504999999997835,8,1,-0.20770868700600992,31.22793795404503,0.78763455
2024-02-20 09:45:00+05:30,1468.1,2024-02-20 10:40:00+05:30,1463.0614767244672,stop_loss,-0.3432002776059346,-5.038523275532725,11,0,-0.3432002776059346,28.51204341637162,0.8481631
2024-02-21 14:25:00+05:30,1466.75,2024-02-21 14:45:00+05:30,1462.5227788406942,stop_loss,-0.2882032493135045,-4.227221159305827,4,0,-0.2882032493135045,32.5816577377514,0.8202741
2024-02-22 09:35:00+05:30,1463.35,2024-02-22 09:40:00+05:30,1470.6667499999999,profit_target,0.49999999999999706,7.316749999999956,1,1,-0.41343286322159556,34.059443145615276,0.89091957
2024-02-22 09:45:00+05:30,1467.45,2024-02-22 10:20:00+05:30,1460.9936484853667,stop_loss,-0.43997080068372324,-6.4563515146332975,7,0,-0.43997080068372324,30.143665096509977,0.9061488
2024-02-23 10:00:00+05:30,1491.3,2024-02-23 10:35:00+05:30,1486.0302653765955,stop_loss,-0.3533651594853131,-5.269734623404474,7,0,-0.3533651594853131,49.7597835939639,0.7428788
2024-02-26 09:45:00+05:30,1489.0,2024-02-26 10:30:00+05:30,1484.5268821506988,stop_loss,-0.30041086966428215,-4.473117849301161,9,0,-0.30041086966428215,31.26709188483395,0.744596
2024-02-27 13:00:00+05:30,1494.9,2024-02-27 13:55:00+05:30,1490.8257492467058,stop_loss,-0.27254336432499404,-4.074250753294336,11,0,-0.27254336432499404,32.930980290167305,0.8577593
2024-02-27 14:20:00+05:30,1485.5,2024-02-27 14:30:00+05:30,1481.1497566517305,stop_loss,-0.29284707830827916,-4.350243348269487,2,0,-0.29284707830827916,26.31917606731847,0.7236836
2024-02-28 11:00:00+05:30,1461.6,2024-02-28 12:40:00+05:30,1465.0,max_holding,0.23262178434592853,3.400000000000091,20,1,-0.34427343206923855,41.60715144207085,0.9089793
2024-02-28 13:35:00+05:30,1462.0,2024-02-28 14:50:00+05:30,1457.2125961185272,stop_loss,-0.3274558058462897,-4.7874038814727555,15,0,-0.3274558058462897,32.76265791004599,0.7771881
2024-02-29 09:35:00+05:30,1470.6,2024-02-29 11:15:00+05:30,1469.9,max_holding,-0.04759961920303401,-0.6999999999998181,20,0,-0.49278100344807824,30.892118462214707,0.8620891
2024-03-01 11:55:00+05:30,1484.1,2024-03-01 13:35:00+05:30,1487.15,max_holding,0.20551175796780422,3.050000000000182,20,1,-0.30945305522799665,46.067105118740585,0.82356787
2024-03-02 09:35:00+05:30,1497.1,2024-03-02 12:10:00+05:30,1491.4417343261098,stop_loss,-0.377948411855596,-5.658265673890128,13,0,-0.377948411855596,32.86236426155098,0.78678507
2024-03-04 10:50:00+05:30,1494.65,2024-03-04 11:15:00+05:30,1502.1232499999999,profit_target,0.4999999999999853,7.47324999999978,5,1,-0.26302251146339983,26.410910717536296,0.7015823
2024-03-04 11:20:00+05:30,1499.2,2024-03-04 11:50:00+05:30,1506.696,profit_target,0.4999999999999912,7.495999999999867,6,1,-0.28764549015444374,29.23592117692512,0.8488004
2024-03-05 09:55:00+05:30,1494.5,2024-03-05 10:25:00+05:30,1490.407798710439,stop_loss,-0.2738174164978916,-4.09220128956099,6,0,-0.2738174164978916,34.58719370472449,0.8482327
2024-03-06 13:55:00+05:30,1495.7,2024-03-06 15:05:00+05:30,1503.1785,profit_target,0.49999999999999595,7.47849999999994,14,1,-0.2700672453241416,27.421102779636435,0.7805043
2024-03-07 09:35:00+05:30,1497.0,2024-03-07 10:25:00+05:30,1491.8947727984373,stop_loss,-0.34103054118655207,-5.105227201562684,10,0,-0.34103054118655207,30.50706604625058,0.77086645
2024-03-12 09:45:00+05:30,1482.5,2024-03-12 11:25:00+05:30,1479.9,max_holding,-0.175379426644176,-2.599999999999909,20,0,-0.394030177588889,27.1903914218934,0.91727746
2024-03-13 11:45:00+05:30,1455.0,2024-03-13 12:25:00+05:30,1449.5394246663795,stop_loss,-0.3752972737883474,-5.460575333620454,8,0,-0.3752972737883474,30.63173493943622,0.81455934
2024-03-13 13:55:00+05:30,1450.9,2024-03-13 14:10:00+05:30,1446.3063175709501,stop_loss,-0.31660916872630623,-4.593682429049977,3,0,-0.31660916872630623,30.754775098933976,0.77883506
2024-03-13 14:15:00+05:30,1439.6,2024-03-13 14:50:00+05:30,1434.288058000414,stop_loss,-0.368987357570575,-5.311941999585997,7,0,-0.368987357570575,34.27757285885495,0.88763624
2024-03-14 09:35:00+05:30,1437.55,2024-03-14 11:15:00+05:30,1429.7152635115478,stop_loss,-0.545006190285702,-7.8347364884521085,20,0,-0.545006190285702,37.18697623248524,0.90387934
2024-03-15 09:35:00+05:30,1427.75,2024-03-15 11:15:00+05:30,1425.2,max_holding,-0.17860269655051336,-2.5499999999999545,20,0,-0.3739314415053696,25.285066518811977,0.79435927
2024-03-18 14:15:00+05:30,1433.6,2024-03-18 15:05:00+05:30,1440.7679999999998,profit_target,0.49999999999999256,7.167999999999893,10,1,-0.2710418663872513,28.306932388943846,0.78319013
2024-03-19 09:55:00+05:30,1421.8,2024-03-19 11:35:00+05:30,1419.55,max_holding,-0.15825010550007035,-2.25,20,0,-0.3457985099145284,35.43991957160645,0.78566855
2024-03-20 09:40:00+05:30,1431.8,2024-03-20 11:20:00+05:30,1432.0,max_holding,0.013968431345163117,0.20000000000004547,20,1,-0.29004828209182765,28.419403989494633,0.87439454
2024-03-20 11:45:00+05:30,1438.75,2024-03-20 13:25:00+05:30,1439.9,max_holding,0.07993049522155281,1.150000000000091,20,1,-0.2811240116510758,30.090773841797898,0.78962976
2024-03-21 10:10:00+05:30,1453.75,2024-03-21 11:50:00+05:30,1450.6,max_holding,-0.21668099742047056,-3.150000000000091,20,0,-0.298006150420994,33.887430541017224,0.8418001
2024-03-22 09:35:00+05:30,1450.2,2024-03-22 10:15:00+05:30,1457.4509999999998,profit_target,0.4999999999999827,7.250999999999749,8,1,-0.32044333729556834,34.389231104046225,0.89912057
2024-03-22 10:30:00+05:30,1457.0,2024-03-22 12:10:00+05:30,1456.0,max_holding,-0.06863417982155114,-1.0,20,0,-0.32341568284430927,28.848222307002914,0.8471014
2024-03-26 09:50:00+05:30,1445.15,2024-03-26 11:30:00+05:30,1443.55,max_holding,-0.11071515067640982,-1.6000000000001364,20,0,-0.3619754969493374,27.861064808084354,0.726228
2024-03-27 09:35:00+05:30,1473.0,2024-03-27 10:55:00+05:30,1480.3649999999998,profit_target,0.4999999999999852,7.364999999999782,16,1,-0.3893482659555866,38.656820409527946,0.89449376
2024-03-27 11:00:00+05:30,1482.6,2024-03-27 11:45:00+05:30,1490.0129999999997,profit_target,0.49999999999998546,7.4129999999997835,9,1,-0.3022232407481345,58.8322462800781,0.8532363
2024-03-27 11:50:00+05:30,1492.25,2024-03-27 13:30:00+05:30,1492.9,max_holding,0.0435583849891165,0.650000000000091,20,1,-0.2957934296199396,60.4792213620339,0.72448707
