datetime,open,high,low,close,volume,EMA_8,EMA_30,EMA_Spread,EMA_Spread_ROC,EMA_8_Slope_3,EMA_30_Slope_3,EMA_8_Slope_5,EMA_30_Slope_5,EMA_8_Above_30,EMA_Cross_Above,EMA_Cross_Below,Price_Distance_EMA8,Price_Distance_EMA30,Price_Position_Flag,Close_Below_EMA8,Close_Below_EMA30,Close_Above_EMA8,Close_Above_EMA30,Near_EMA8,Near_EMA30,Candle_Body_Size,Candle_Range,Wick_to_Body_Ratio,Green_Candle,Red_Candle,Strong_Candle,Price_Returns,Rolling_Volatility,Volume_MA20,Volume_Spike,Volume_ROC,Volume_Price_Trend,EMA_Spread_Lag_1,Price_Distance_EMA30_Lag_1,EMA_Spread_Lag_2,Price_Distance_EMA30_Lag_2,EMA_Spread_Lag_3,Price_Distance_EMA30_Lag_3,Cross_Above_Last_5,Cross_Below_Last_5,Cross_Above_Last_10,Cross_Below_Last_10,Swing_High_5,Swing_Low_5,Swing_High_10,Swing_Low_10,Swing_High_20,Swing_Low_20,Distance_to_Swing_High,Distance_to_Swing_Low,Hour,Minute,Time_Slot,Morning_Session,Afternoon_Session,Best_Hours,Bullish_Cross_Signal,Bearish_Cross_Signal,Bullish_Retest_Signal,Bearish_Retest_Signal,target_long_1.0R,target_short_1.0R,target_long_2.0R,target_short_2.0R,target_combined_1.0R,direction_1.0R,target_combined_2.0R,direction_2.0R
2024-01-01 12:55:00+05:30,1292.4,1292.5,1292.0,1292.5,30160,1292.1515862003275,1291.4116463152086,0.0005724873385833,1.890333980135244e-05,0.0002197819805711,0.0001676349867713,0.0003420163771417,0.0002699527522029,1,0,0,0.0002695658024545,0.0008420531410378,2,0,0,1,1,1,1,7.736943907149636e-05,0.0003868471953578,3.99999483001123,1,0,0,7.737542556474075e-05,0.0004119423350745,27726.9,1.0877523271624308,-0.014636696288552,0,0.0005535839987819,0.0008228199935041,0.0005334675512281,0.0007635916864529,0.0005204799865121,0.0006229126737851,0.0,0.0,0.0,0.0,1292.5,1291.25,1293.0,1290.6,1293.0,1290.0,0.0003868471953578,0.0014700193423598,12,55,775,0,1,1,0,0,0,0,1,1,1,0,1,-1,1,1
2024-01-01 13:00:00+05:30,1292.5,1292.5,1292.0,1292.4,23258,1292.2067892669215,1291.475411069066,0.0005659069930791,-6.580345504140226e-06,0.0001967310382135,0.0001643060980073,0.0002917912101793,0.0002600167221133,1,0,0,0.0001494976269564,0.0007154046200356,2,0,0,1,1,1,1,7.737542556477023e-05,0.0003868771278242,3.999994830411228,0,1,0,-7.73694390715507e-05,0.0003991587812649,28282.9,0.8223343433664865,-0.2288461538461538,0,0.0005724873385833,0.0008420531410378,0.0005535839987819,0.0008228199935041,0.0005334675512281,0.0007635916864529,0.0,0.0,0.0,0.0,1292.5,1291.5,1293.0,1290.6,1293.0,1290.0,0.0004642525533889,0.0013927576601672,13,0,780,0,1,1,0,0,0,0,1,0,1,0,1,1,1,1
2024-01-01 13:05:00+05:30,1292.4,1292.5,1292.0,1292.25,31250,1292.21639165205,1291.525384548481,0.0005347317497148,-3.117524336428276e-05,0.0001272025016153,0.0001462028644754,0.0002699461373816,0.0002557225459196,1,0,0,2.6007620777631163e-05,0.0005607393704925,2,0,0,1,1,1,1,0.000116076610563,0.0003869220352099,2.333331323166377,0,1,0,-0.0001160631383473,0.0003844411756803,29375.5,1.063811679801195,0.343623699372259,0,0.0005659069930791,0.0007154046200356,0.0005724873385833,0.0008420531410378,0.0005535839987819,0.0008228199935041,0.0,0.0,0.0,0.0,1292.5,1291.6,1292.85,1290.6,1293.0,1290.0,0.0004643064422518,0.0012768427161927,13,5,785,0,1,1,0,0,0,0,1,0,1,0,1,1,1,1
2024-01-01 13:10:00+05:30,1292.25,1293.0,1291.7,1293.0,51276,1292.3905268404835,1291.6205210292242,0.0005955188022114,6.078705249652186e-05,0.0001849168802699,0.0001617413894411,0.0003389479975825,0.000276684391365,1,0,0,0.0004713636191156,0.001066882421327,2,0,0,1,1,1,1,0.0005800464037122,0.0010054137664346,0.733333206906628,1,0,1,0.0005803830528148,0.0003965284707626,31180.4,1.6444946184141318,0.6408320000000001,1,0.0005347317497148,0.0005607393704925,0.0005659069930791,0.0007154046200356,0.0005724873385833,0.0008420531410378,0.0,0.0,0.0,0.0,1293.0,1291.7,1293.0,1290.6,1293.0,1290.0,0.0,0.0018561484918794,13,10,790,0,1,1,0,0,0,0,1,0,1,0,1,1,1,1
2024-01-01 13:15:00+05:30,1293.0,1296.0,1292.5,1294.8,141484,1292.925965320376,1291.825648704758,0.0008497965829609,0.0002542777807495,0.0005565487346359,0.0002711918730238,0.000676386007146,0.0003787248569578,1,0,0,0.0014473545563978,0.0022971511393588,2,0,0,1,1,1,0,0.0013901760889712,0.0027031201729996,0.9444443765074616,1,0,1,0.0013921113689094,0.0004825785529569,37593.1,3.763562994272885,1.7592635931039862,1,0.0005955188022114,0.001066882421327,0.0005347317497148,0.0005607393704925,0.0005659069930791,0.0007154046200356,0.0,0.0,0.0,0.0,1296.0,1291.7,1296.0,1290.6,1296.0,1290.05,0.0009267840593142,0.0032437442075996,13,15,795,0,1,1,0,0,0,0,1,0,1,0,1,1,1,1
2024-01-01 13:20:00+05:30,1294.75,1295.45,1293.2,1293.8,32316,1293.1201952491813,1291.9530262076769,0.0009021247808814,5.232819792044374e-05,0.0006994212447465,0.000331113630682,0.0007496094569693,0.0004192155878514,1,0,0,0.0005254326409172,0.0014275574217986,2,0,0,1,1,1,1,0.0007342711392796,0.0017390632246096,1.368420866266948,0,1,1,-0.0007723200494285,0.000527380968643,38380.6,0.8419878792931846,-0.7715925475672161,0,0.0008497965829609,0.0022971511393588,0.0005955188022114,0.001066882421327,0.0005347317497148,0.0005607393704925,0.0,0.0,0.0,0.0,1296.0,1291.7,1296.0,1291.25,1296.0,1290.05,0.0017004173751739,0.0019709383212242,13,20,800,0,1,1,0,0,0,1,1,0,1,0,1,1,1,1
2024-01-01 13:25:00+05:30,1294.0,1295.0,1294.0,1294.9,34092,1293.51570741603,1292.1431535491172,0.0010599690068057,0.0001578442259243,0.0008706196402546,0.0004046331808638,0.001012932419161,0.0005170384773322,1,0,0,0.0010690343532088,0.0021290033600145,2,0,0,1,1,1,0,0.0006950343655881,0.0007722604062089,0.1111110951245812,1,0,1,0.000850208687587,0.0005483912160864,39432.1,0.8645748007334126,0.0549572966951354,0,0.0009021247808814,0.0014275574217986,0.0008497965829609,0.0022971511393588,0.0005955188022114,0.001066882421327,0.0,0.0,0.0,0.0,1296.0,1291.7,1296.0,1291.5,1296.0,1290.05,0.0008494864468298,0.0026256853811105,13,25,805,0,1,1,0,0,0,0,1,0,1,0,1,1,1,1
2024-01-01 13:30:00+05:30,1294.9,1295.8,1294.3,1295.4,117848,1293.9344391013567,1292.3532726749806,0.0012206009158376,0.0001606319090318,0.0007799934474444,0.0004084328026398,0.0013295354093985,0.0006410157604366,1,0,0,0.0011313578034918,0.0023519587193295,2,0,0,1,1,1,0,0.0003859811641191,0.0011579434923575,1.9999994818401343,1,0,1,0.0003861302031045,0.0005083653117333,41638.5,2.830265259315297,2.45676405021706,1,0.0010599690068057,0.0021290033600145,0.0009021247808814,0.0014275574217986,0.0008497965829609,0.0022971511393588,0.0,0.0,0.0,0.0,1296.0,1291.7,1296.0,1291.6,1296.0,1290.6,0.0004631773969429,0.0029334568473059,13,30,810,0,1,1,0,0,0,0,1,1,1,0,1,-1,1,1
2024-01-01 13:35:00+05:30,1295.0,1295.7,1294.5,1295.2,41510,1294.2156748566108,1292.5369325024012,0.001296125968352,7.552505251443757e-05,0.0008471599248501,0.0004519562885643,0.0014122263961414,0.0007095051977393,1,0,0,0.0007599792645068,0.0020561052328588,2,0,0,1,1,1,0,0.0001544163063619,0.0009264978381717,4.999996762000959,1,0,0,-0.0001543924656477,0.0005083516775014,43216.9,0.9605038769555428,-0.6477666146222252,0,0.0012206009158376,0.0023519587193295,0.0010599690068057,0.0021290033600145,0.0009021247808814,0.0014275574217986,0.0,0.0,0.0,0.0,1296.0,1292.5,1296.0,1291.7,1296.0,1290.6,0.0006176652254477,0.0027022853613341,13,35,815,0,1,1,0,0,0,0,1,0,1,0,1,1,1,1
2024-01-01 13:40:00+05:30,1295.2,1295.8,1295.2,1295.5,56104,1294.5010804440303,1292.7280981474075,0.0013685698931864,7.244392483436355e-05,0.0007617789427304,0.0004526933387246,0.0012182562388746,0.0006985845524543,1,0,0,0.0007710687425468,0.0021396386357332,2,0,0,1,1,1,0,0.0002315708220763,0.0004631416441527,0.9999995681668532,1,0,0,0.0002316244595428,0.0005087342225505,44918.5,1.2490176653272038,0.3515779330281861,0,0.001296125968352,0.0020561052328588,0.0012206009158376,0.0023519587193295,0.0010599690068057,0.0021290033600145,0.0,0.0,0.0,0.0,1295.8,1293.2,1296.0,1291.7,1296.0,1290.6,0.0003859513701273,0.0029332304129679,13,40,820,0,1,1,0,0,0,0,1,0,1,0,1,1,1,1
2024-01-01 13:45:00+05:30,1295.5,1295.8,1295.2,1295.8,35666,1294.789729234246,1292.9262853637038,0.0014380644162232,6.949452303686731e-05,0.0006609995893479,0.0004433870373052,0.0012910895608918,0.0007533239493108,1,0,0,0.0007796502282405,0.0022177146444638,2,0,0,1,1,1,0,0.0002315172094458,0.0004630344188917,0.9999995680668532,1,0,0,0.0002315708220763,0.0005049722761861,45690.8,0.780594780568517,-0.364287751318979,0,0.0013685698931864,0.0021396386357332,0.001296125968352,0.0020561052328588,0.0012206009158376,0.0023519587193295,0.0,0.0,0.0,0.0,1295.8,1294.0,1296.0,1291.7,1296.0,1290.6,0.0001543448062973,0.0031640685290939,13,45,825,0,1,1,0,0,0,0,1,0,0,0,1,1,0,0
2024-01-01 13:50:00+05:30,1295.8,1298.4,1295.7,1296.6,108044,1295.1920116266356,1293.1632992112068,0.001564640147639,0.0001265757314157,0.0007543849058488,0.0004846025618725,0.001295928762979,0.0007894989493134,1,0,0,0.0010859080467101,0.0026505481943491,2,0,0,1,1,1,0,0.0006169983032546,0.0020823692734845,2.374999615072186,1,0,1,0.0006173792251891,0.0005156284230698,47505.6,2.2743423933178404,2.0293276509841305,1,0.0014380644162232,0.0022177146444638,0.0013685698931864,0.0021396386357332,0.001296125968352,0.0020561052328588,0.0,0.0,0.0,0.0,1298.4,1294.3,1298.4,1291.7,1298.4,1290.6,0.0013882461823231,0.0037791146074347,13,50,830,0,1,1,0,0,0,0,1,0,0,0,1,1,0,0
2024-01-01 13:55:00+05:30,1296.6,1298.0,1295.75,1296.0,37540,1295.3715645984944,1293.3463121653224,0.001562694778682,-1.9453689569571588e-06,0.0006724476075101,0.0004782243217276,0.0011106633023352,0.000768396313406,1,0,0,0.0004849038591864,0.0020475986378685,2,0,0,1,1,1,0,0.0004629629629628,0.0017361111111111,2.749999406000697,0,1,1,-0.0004627487274408,0.0005335926557419,47538.3,0.7896790587799731,-0.6525489615341897,0,0.001564640147639,0.0026505481943491,0.0014380644162232,0.0022177146444638,0.0013685698931864,0.0021396386357332,0.0,0.0,0.0,0.0,1298.4,1294.5,1298.4,1291.7,1298.4,1290.6,0.0018518518518519,0.0033179012345678,13,55,835,0,1,1,0,0,0,0,1,0,0,0,1,1,0,0
2024-01-01 14:00:00+05:30,1296.05,1297.9,1295.8,1297.5,25872,1295.8445502432735,1293.614292025624,0.0017188887997297,0.0001561940210476,0.0008146658760194,0.0005321313904038,0.0012585810991998,0.0008335232024179,1,0,0,0.0012758764984404,0.0029947652981702,2,0,0,1,1,1,0,0.0011175337186898,0.0016184971098266,0.448275821956057,1,0,1,0.0011574074074074,0.0005414069568705,47952.1,0.5395384143760128,-0.3108151305274373,0,0.001562694778682,0.0020475986378685,0.001564640147639,0.0026505481943491,0.0014380644162232,0.0022177146444638,0.0,0.0,0.0,0.0,1298.4,1295.2,1298.4,1292.5,1298.4,1290.6,0.0006936416184971,0.0038535645472061,14,0,840,0,1,0,0,0,0,0,1,1,0,1,1,-1,1,-1
2024-01-01 14:05:00+05:30,1297.7,1298.0,1296.4,1297.0,29896,1296.1013168558793,1293.8327247981645,0.0017491072148919,3.0218415162142336e-05,0.0007020621043683,0.0005176651605918,0.001236180051159,0.000854492644153,1,0,0,0.0006928937117353,0.0024420009266272,2,0,0,1,1,1,0,0.0005397070161912,0.0012336160370084,1.2857140474895614,0,1,1,-0.0003853564547205,0.0005474001457409,48325.9,0.6186330725346035,0.155534941249227,0,0.0017188887997297,0.0029947652981702,0.001562694778682,0.0020475986378685,0.001564640147639,0.0026505481943491,0.0,0.0,0.0,0.0,1298.4,1295.2,1298.4,1293.2,1298.4,1290.6,0.0010794140323824,0.0029298380878951,14,5,845,0,1,0,0,0,0,0,1,1,0,0,1,-1,0,0
2024-01-01 14:10:00+05:30,1296.9,1297.6,1296.2,1297.5,41372,1296.4121353323503,1294.069323198283,0.0018056355561214,5.652834122950659e-05,0.0008032990396687,0.0005590235392948,0.0012530266972878,0.000884070381675,1,0,0,0.0008384313430824,0.0026440668992038,2,0,0,1,1,1,0,0.0004624277456646,0.0010789980732176,1.3333330450001888,1,0,1,0.000385505011565,0.0005417132779984,47509.6,0.8708134776971391,0.3838640620818838,0,0.0017491072148919,0.0024420009266272,0.0017188887997297,0.0029947652981702,0.001562694778682,0.0020475986378685,0.0,0.0,0.0,0.0,1298.4,1295.7,1298.4,1294.0,1298.4,1291.25,0.0006936416184971,0.0026974951830443,14,10,850,0,1,0,0,0,0,0,1,1,0,1,1,-1,1,-1
2024-01-01 14:15:00+05:30,1297.5,1298.25,1296.8,1297.5,48100,1296.6538830362726,1294.2906571854903,0.001821368671123,1.5733115001563807e-05,0.0006245600931432,0.0005228491707581,0.0011286908786606,0.0008717831498708,1,0,0,0.0006521132668418,0.0024734819379648,2,0,0,1,1,1,0,0.0,0.0011175337186898,11175337.186898232,0,0,0,0.0,0.0005329637117316,48864.7,0.9843506662273585,0.1626220632311708,0,0.0018056355561214,0.0026440668992038,0.0017491072148919,0.0024420009266272,0.0017188887997297,0.0029947652981702,0.0,0.0,0.0,0.0,1298.25,1295.75,1298.4,1294.3,1298.4,1291.5,0.0006936416184971,0.0024662813102119,14,15,855,0,1,0,0,0,0,0,1,1,0,1,1,-1,1,-1
2024-01-01 14:20:00+05:30,1297.95,1298.2,1296.5,1296.75,37572,1296.675242361545,1294.449324463846,0.0017165358763826,-0.0001048327947403,0.0004428091370651,0.0004765683027362,0.001006412213051,0.0008528360023519,1,0,0,5.7650000736213335e-05,0.0017741858771188,2,0,0,1,1,1,1,0.0009253903990746,0.0013109697320223,0.416666621640614,0,1,1,-0.0005780346820809,0.0005545173897732,49422.2,0.7602251619717455,-0.2188773388773388,0,0.001821368671123,0.0024734819379648,0.0018056355561214,0.0026440668992038,0.0017491072148919,0.0024420009266272,0.0,0.0,0.0,0.0,1298.25,1295.8,1298.4,1294.5,1298.4,1291.6,0.0012724117987276,0.0017351069982648,14,20,860,0,1,0,0,0,0,1,1,0,1,0,1,1,1,1
2024-01-01 14:25:00+05:30,1296.9,1296.9,1295.55,1296.9,33616,1296.725188503424,1294.607432562953,0.0016329369577231,-8.359891865950052e-05,0.0002414765818227,0.0004158273092665,0.0006795863438907,0.0007677253903663,1,0,0,0.000134791808602,0.0017677287663252,2,0,0,1,1,1,1,0.0,0.0010409437890354,10409437.890354972,0,0,0,0.0001156737998844,0.0005547176618434,49379.2,0.6807724709999352,-0.1052911742787181,0,0.0017165358763826,0.0017741858771188,0.001821368671123,0.0024734819379648,0.0018056355561214,0.0026440668992038,0.0,0.0,0.0,0.0,1298.25,1295.55,1298.4,1295.2,1298.4,1291.7,0.0011566042100393,0.0013108181047112,14,25,865,0,1,0,0,0,0,0,1,0,1,0,1,1,1,1
2024-01-01 14:30:00+05:30,1296.8,1299.0,1296.8,1298.3,81040,1297.0751466137742,1294.8456627201815,0.0017172332231321,8.42962654090001e-05,0.0003248851393674,0.0004288105856362,0.0007513531120061,0.0007828971261917,1,0,0,0.0009434286268395,0.0026606618499716,2,0,0,1,1,1,0,0.0011553570053146,0.0016945236077948,0.4666666262751449,1,0,1,0.0010794972627032,0.0005896291586127,51900.8,1.561440286084222,1.410756782484531,1,0.0016329369577231,0.0017677287663252,0.0017165358763826,0.0017741858771188,0.001821368671123,0.0024734819379648,0.0,0.0,0.0,0.0,1299.0,1295.55,1299.0,1295.2,1299.0,1291.7,0.0005391666024802,0.0023877378109835,14,30,870,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0
2024-01-01 14:35:00+05:30,1298.5,1298.5,1296.5,1296.75,30518,1297.0028918107132,1294.9685231898477,0.0015688209916065,-0.0001484122315256,0.0002526842793506,0.0004010962161198,0.0004556857053881,0.0006948623040859,1,0,0,-0.0001950197113654,0.001373801280241,1,1,0,0,1,1,1,0.0013495276653171,0.001542317331791,0.1428571322714293,0,1,1,-0.0011938689054917,0.0006697850547524,51918.7,0.5878036237425052,-0.6234205330700888,0,0.0017172332231321,0.0026606618499716,0.0016329369577231,0.0017677287663252,0.0017165358763826,0.0017741858771188,0.0,0.0,0.0,0.0,1299.0,1295.55,1299.0,1295.55,1299.0,1291.7,0.0017351069982648,0.0009253903990746,14,35,875,0,1,0,0,0,0,0,1,0,1,0,1,1,1,1
2024-01-01 14:40:00+05:30,1296.75,1299.1,1296.75,1299.0,44692,1297.4466936305548,1295.228618467922,0.001707525144444,0.0001387041528375,0.0005564055773169,0.0004798256902783,0.0006114280801178,0.0007246913799648,1,0,0,0.001195770877171,0.0029032960216151,2,0,0,1,1,1,0,0.0017321016166281,0.0018090839107004,0.0444444418784781,1,0,1,0.0017351069982649,0.0007528249580033,52990.4,0.843398049458015,0.4644472114817484,0,0.0015688209916065,0.001373801280241,0.0017172332231321,0.0026606618499716,0.0016329369577231,0.0017677287663252,0.0,0.0,0.0,0.0,1299.1,1295.55,1299.1,1295.55,1299.1,1291.7,7.698229407229335e-05,0.0026558891454965,14,40,880,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0
2024-01-01 14:45:00+05:30,1299.1,1302.5,1299.0,1302.45,212010,1298.5585394904317,1295.6945140506366,0.0021989523127911,0.000491427168347,0.0011436445147606,0.0006555617822989,0.0014524046325248,0.0009619454104982,1,0,0,0.0029878003067822,0.0051867526195734,2,0,0,1,1,0,0,0.002572075703482,0.0026872432722945,0.0447761176620872,1,0,1,0.0026558891454966,0.0009179671300818,62028.4,3.417950487196188,3.743802022733375,1,0.001707525144444,0.0029032960216151,0.0015688209916065,0.001373801280241,0.0017172332231321,0.0026606618499716,0.0,0.0,0.0,0.0,1302.5,1295.55,1302.5,1295.55,1302.5,1291.7,3.838918960417254e-05,0.0052977081653806,14,45,885,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
